protein_id	protein_name	species_code	species_name	current_family	CPAP1_score	CPAP1_evalue	CPAP3_score	CPAP3_evalue	delta_CPAP1_minus_CPAP3	higher_score_prediction
Foc_CPLCP15	CPLCP15	Foc	Frankliniella occidentalis	CPLCP	0.0	None	0.0	None	0.0	no_hit
Foc_CPLCP16	CPLCP16	Foc	Frankliniella occidentalis	CPLCP	0.0	None	0.0	None	0.0	no_hit
Foc_CPLCP2	CPLCP2	Foc	Frankliniella occidentalis	CPLCP	0.0	None	0.0	None	0.0	no_hit
Foc_CPLCP3	CPLCP3	Foc	Frankliniella occidentalis	CPLCP	0.0	None	0.0	None	0.0	no_hit
Foc_CPLCP4	CPLCP4	Foc	Frankliniella occidentalis	CPLCP	0.0	None	0.0	None	0.0	no_hit
Foc_CPLCP5	CPLCP5	Foc	Frankliniella occidentalis	CPLCP	0.0	None	0.0	None	0.0	no_hit
Foc_CPLCP6	CPLCP6	Foc	Frankliniella occidentalis	CPLCP	0.0	None	0.0	None	0.0	no_hit
Foc_CPLCP7	CPLCP7	Foc	Frankliniella occidentalis	CPLCP	0.0	None	0.0	None	0.0	no_hit
Foc_CPLCP8	CPLCP8	Foc	Frankliniella occidentalis	CPLCP	0.0	None	0.0	None	0.0	no_hit
Foc_CPLCP9	CPLCP9	Foc	Frankliniella occidentalis	CPLCP	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_1	RR-1_1	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_10	RR-1_10	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_11	RR-1_11	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_12	RR-1_12	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_13	RR-1_13	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_14	RR-1_14	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_15	RR-1_15	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_16	RR-1_16	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_17	RR-1_17	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_18	RR-1_18	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_19	RR-1_19	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_2	RR-1_2	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_20	RR-1_20	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_21	RR-1_21	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_22	RR-1_22	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_23	RR-1_23	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_24	RR-1_24	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_25	RR-1_25	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_26	RR-1_26	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_27	RR-1_27	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_28	RR-1_28	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_29	RR-1_29	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_3	RR-1_3	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_4	RR-1_4	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_5	RR-1_5	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_6	RR-1_6	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_7	RR-1_7	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_8	RR-1_8	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_9	RR-1_9	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_1	RR-2_1	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_10	RR-2_10	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_11	RR-2_11	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_12	RR-2_12	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_13	RR-2_13	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_14	RR-2_14	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_15	RR-2_15	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_16	RR-2_16	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_17	RR-2_17	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_18	RR-2_18	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_19	RR-2_19	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_2	RR-2_2	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_20	RR-2_20	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_21	RR-2_21	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_22	RR-2_22	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_23	RR-2_23	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_24	RR-2_24	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_25	RR-2_25	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_26	RR-2_26	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_27	RR-2_27	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_28	RR-2_28	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_29	RR-2_29	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_3	RR-2_3	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_30	RR-2_30	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_4	RR-2_4	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_5	RR-2_5	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_6	RR-2_6	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_7	RR-2_7	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_8	RR-2_8	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_9	RR-2_9	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-NC_1	RR-NC_1	Foc	Frankliniella occidentalis	NULL	0.0	None	0.0	None	0.0	no_hit
Foc_RR-NC_2	RR-NC_2	Foc	Frankliniella occidentalis	NULL	0.0	None	0.0	None	0.0	no_hit
Foc_RR-NC_3	RR-NC_3	Foc	Frankliniella occidentalis	NULL	0.0	None	0.0	None	0.0	no_hit
Foc_RR-NC_4	RR-NC_4	Foc	Frankliniella occidentalis	NULL	0.0	None	0.0	None	0.0	no_hit
Foc_RR-NC_5	RR-NC_5	Foc	Frankliniella occidentalis	NULL	0.0	None	0.0	None	0.0	no_hit
Foc_RR-NC_6	RR-NC_6	Foc	Frankliniella occidentalis	NULL	0.0	None	0.0	None	0.0	no_hit
Foc_RR-NC_7	RR-NC_7	Foc	Frankliniella occidentalis	NULL	0.0	None	0.0	None	0.0	no_hit
Foc_RR-NC_8	RR-NC_8	Foc	Frankliniella occidentalis	NULL	0.0	None	0.0	None	0.0	no_hit
Foc_RR-NC_9	RR-NC_9	Foc	Frankliniella occidentalis	NULL	0.0	None	0.0	None	0.0	no_hit
Foc_TWDL1	TWDL1	Foc	Frankliniella occidentalis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Foc_TWDL10	TWDL10	Foc	Frankliniella occidentalis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Foc_TWDL2	TWDL2	Foc	Frankliniella occidentalis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Foc_TWDL3	TWDL3	Foc	Frankliniella occidentalis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Foc_TWDL4	TWDL4	Foc	Frankliniella occidentalis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Foc_TWDL5	TWDL5	Foc	Frankliniella occidentalis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Foc_TWDL6	TWDL6	Foc	Frankliniella occidentalis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Foc_TWDL7	TWDL7	Foc	Frankliniella occidentalis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Foc_TWDL8	TWDL8	Foc	Frankliniella occidentalis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Foc_TWDL9	TWDL9	Foc	Frankliniella occidentalis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Har_LCP17	LCP17	Har	Helicoverpa armigera	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Har_SgAbd5	SgAbd5	Har	Helicoverpa armigera	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Hvi_CP3L	CP3L	Hvi	Heortia vitessoides	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Iri_ACP10.9	ACP10.9	Iri	Ixodes ricinus	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Iri_ACP16.8	ACP16.8	Iri	Ixodes ricinus	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC00993.1	EEC00993.1	Isc	Ixodes scapularis	CPAP	91.6	6.5e-27	17.8	0.00022	73.8	CPAP1
Isc_EEC01924.1	EEC01924.1	Isc	Ixodes scapularis	CPR	0.0	None	0.0	None	0.0	no_hit
Isc_EEC01927.1	EEC01927.1	Isc	Ixodes scapularis	CPR	0.0	None	0.0	None	0.0	no_hit
Isc_EEC01928.1	EEC01928.1	Isc	Ixodes scapularis	NULL	0.0	None	0.0	None	0.0	no_hit
Isc_EEC03470.1	EEC03470.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC03471.1	EEC03471.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC04043.1	EEC04043.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC04044.1	EEC04044.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC04237.1	EEC04237.1	Isc	Ixodes scapularis	CPAP	97.3	1.2e-28	25.2	1.2e-06	72.1	CPAP1
Isc_EEC04674.1	EEC04674.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC04675.1	EEC04675.1	Isc	Ixodes scapularis	CPR	0.0	None	0.0	None	0.0	no_hit
Isc_EEC07075.1	EEC07075.1	Isc	Ixodes scapularis	NULL	0.0	None	0.0	None	0.0	no_hit
Isc_EEC07402.1	EEC07402.1	Isc	Ixodes scapularis	CPAP	84.3	1.2e-24	19.2	8.2e-05	65.1	CPAP1
Isc_EEC08503.1	EEC08503.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC09165.1	EEC09165.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC09166.1	EEC09166.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC09495.1	EEC09495.1	Isc	Ixodes scapularis	NULL	0.0	None	0.0	None	0.0	no_hit
Isc_EEC11064.1	EEC11064.1	Isc	Ixodes scapularis	NULL	0.0	None	0.0	None	0.0	no_hit
Isc_EEC11084.1	EEC11084.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC12627.1	EEC12627.1	Isc	Ixodes scapularis	CPAP	96.6	2e-28	22.8	6.4e-06	73.8	CPAP1
Isc_EEC14149.1	EEC14149.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC17151.1	EEC17151.1	Isc	Ixodes scapularis	CPAP	14.5	0.0022	223.0	5.7e-67	-208.5	CPAP3
Lmi_ACP7	ACP7	Lmi	Locusta migratoria	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Lmi_ATX63079	ATX63079	Lmi	Locusta migratoria	NULL	0.0	None	0.0	None	0.0	no_hit
Lmi_Abd-1	Abd-1	Lmi	Locusta migratoria	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Lmi_Abd-2	Abd-2	Lmi	Locusta migratoria	RR-1	0.0	None	0.0	None	0.0	no_hit
Lmi_Abd-3	Abd-3	Lmi	Locusta migratoria	RR-1	0.0	None	0.0	None	0.0	no_hit
Lmi_Abd-4	Abd-4	Lmi	Locusta migratoria	RR-1	0.0	None	0.0	None	0.0	no_hit
Lmi_Abd-5	Abd-5	Lmi	Locusta migratoria	RR-1	0.0	None	0.0	None	0.0	no_hit
Lmi_Abd-6	Abd-6	Lmi	Locusta migratoria	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Lmi_Abd-8	Abd-8	Lmi	Locusta migratoria	RR-1	0.0	None	0.0	None	0.0	no_hit
Lmi_Abd-9	Abd-9	Lmi	Locusta migratoria	RR-1	0.0	None	0.0	None	0.0	no_hit
Lmi_CDA1	CDA1	Lmi	Locusta migratoria	Chitin deacetylase - group I	10.0	0.05	32.6	6.4e-09	-22.6	CPAP3
Lmi_CDA2	CDA2	Lmi	Locusta migratoria	Chitin deacetylase - group I	20.3	3.8e-05	17.2	0.00032	3.1	CPAP1
Lmi_CP	CP	Lmi	Locusta migratoria	NULL	0.0	None	0.0	None	0.0	no_hit
Lmi_CP4	CP4	Lmi	Locusta migratoria	NULL	0.0	None	0.0	None	0.0	no_hit
Lmi_CPFL2	CPFL2	Lmi	Locusta migratoria	CPFL	0.0	None	0.0	None	0.0	no_hit
Lmi_CPH-1	CPH-1	Lmi	Locusta migratoria	CPH	0.0	None	0.0	None	0.0	no_hit
Lmi_CP_66D	CP_66D	Lmi	Locusta migratoria	NULL	0.0	None	0.0	None	0.0	no_hit
Lmi_MHSP	MHSP	Lmi	Locusta migratoria	His-rich RR2	0.0	None	0.0	None	0.0	no_hit
Lmi_NCP14.9	NCP14.9	Lmi	Locusta migratoria	RR-3	0.0	None	0.0	None	0.0	no_hit
Lmi_Obst-A1	Obst-A1	Lmi	Locusta migratoria	CPAP3	63.1	3.3e-18	301.4	7.2e-91	-238.3	CPAP3
Lmi_Obst-A2	Obst-A2	Lmi	Locusta migratoria	CPAP3	71.3	1e-20	289.6	2.7e-87	-218.3	CPAP3
Lmi_Obst-B	Obst-B	Lmi	Locusta migratoria	CPAP3	86.7	2.1e-25	303.0	2.2e-91	-216.3	CPAP3
Lmi_Obst-C	Obst-C	Lmi	Locusta migratoria	CPAP3	48.4	1e-13	284.1	1.3e-85	-235.7	CPAP3
Lmi_Obst-D1	Obst-D1	Lmi	Locusta migratoria	CPAP3	11.7	0.016	257.8	1.4e-77	-246.1	CPAP3
Lmi_Obst-D2	Obst-D2	Lmi	Locusta migratoria	CPAP3	25.9	7.3e-07	228.5	1.2e-68	-202.6	CPAP3
Lmi_Obst-E1	Obst-E1	Lmi	Locusta migratoria	CPAP3	55.9	5.2e-16	270.0	2.7e-81	-214.1	CPAP3
Lmi_Obst-F	Obst-F	Lmi	Locusta migratoria	CPAP1	151.6	3.3e-45	26.7	4.2e-07	124.9	CPAP1
Lmi_Obst-H	Obst-H	Lmi	Locusta migratoria	CPAP1	151.1	4.8e-45	25.8	7.9e-07	125.3	CPAP1
Lmi_Snsl	Snsl	Lmi	Locusta migratoria	ABC transporter	0.0	None	0.0	None	0.0	no_hit
Lmi_flexible_cuticle_protein_12	flexible_cuticle_protein_12	Lmi	Locusta migratoria	RR-1	0.0	None	0.0	None	0.0	no_hit
Lst_CPR1	CPR1	Lst	Laodelphax striatellus	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Lst_NCup	NCup	Lst	Laodelphax striatellus	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Mal_Lac2	Lac2	Mal	Monochamus alternatus	Muticopper oxidase / Phenol oxidase	0.0	None	0.0	None	0.0	no_hit
Mme_CPR14	CPR14	Mme	Microplitis mediator	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Mme_CPR3	CPR3	Mme	Microplitis mediator	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Mpe_CP1	CP1	Mpe	Myzus persicae	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Mpe_CP2	CP2	Mpe	Myzus persicae	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Mpe_CP4	CP4	Mpe	Myzus persicae	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Mpe_CP5	CP5	Mpe	Myzus persicae	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Mpe_Stylin-01	Stylin-01	Mpe	Myzus persicae	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Mpu_Lac2	Lac2	Mpu	Megacopta punctatissima	Muticopper oxidase / Phenol oxidase	0.0	None	0.0	None	0.0	no_hit
Mse_LCP-14	LCP-14	Mse	Manduca sexta	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Mse_LCP16-17	LCP16-17	Mse	Manduca sexta	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Nlu_CP21.92	CP21.92	Nlu	Nilaparvata lugens	NULL	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-A	CPAP1-A	Nlu	Nilaparvata lugens	CPAP1	162.6	1.5e-48	27.2	2.9e-07	135.4	CPAP1
Nlu_CPAP1-B	CPAP1-B	Nlu	Nilaparvata lugens	CPAP1	165.0	2.8e-49	18.7	0.00011	146.3	CPAP1
Nlu_CPAP1-C	CPAP1-C	Nlu	Nilaparvata lugens	CPAP1	126.3	1.7e-37	0.0	None	126.3	CPAP1
Nlu_CPAP1-D	CPAP1-D	Nlu	Nilaparvata lugens	CPAP1	110.1	1.5e-32	28.1	1.5e-07	82.0	CPAP1
Nlu_CPAP1-E_iso1	CPAP1-E	Nlu	Nilaparvata lugens	CPAP1	115.4	3.6e-34	18.7	0.00011	96.7	CPAP1
Nlu_CPAP1-E_iso2	CPAP1-E_iso2	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-F	CPAP1-F	Nlu	Nilaparvata lugens	CPAP1	162.4	1.7e-48	22.5	7.7e-06	139.9	CPAP1
Nlu_CPAP1-G	CPAP1-G	Nlu	Nilaparvata lugens	CPAP1	86.0	3.4e-25	27.9	1.8e-07	58.1	CPAP1
Nlu_CPAP1-H	CPAP1-H	Nlu	Nilaparvata lugens	CPAP1	30.6	2.6e-08	21.5	1.6e-05	9.1	CPAP1
Nlu_CPAP1-I	CPAP1-I	Nlu	Nilaparvata lugens	CPAP1	64.3	1.4e-18	0.0	None	64.3	CPAP1
Nlu_CPAP1-J	CPAP1-J	Nlu	Nilaparvata lugens	CPAP1	144.5	4.8e-43	25.1	1.3e-06	119.4	CPAP1
Nlu_CPAP1-K	CPAP1-K	Nlu	Nilaparvata lugens	CPAP1	91.1	9.3e-27	14.3	0.0024	76.8	CPAP1
Nlu_CPAP1-L	CPAP1-L	Nlu	Nilaparvata lugens	CPAP1	115.8	2.8e-34	22.3	9.3e-06	93.5	CPAP1
Nlu_CPAP1-M	CPAP1-M	Nlu	Nilaparvata lugens	CPAP1	73.3	2.6e-21	19.2	8.2e-05	54.1	CPAP1
Nlu_CPAP1-N	CPAP1-N	Nlu	Nilaparvata lugens	CPAP1	118.3	4.8e-35	14.4	0.0023	103.9	CPAP1
Nlu_CPAP1-O	CPAP1-O	Nlu	Nilaparvata lugens	CPAP1	126.7	1.3e-37	17.5	0.00027	109.2	CPAP1
Nlu_CPAP1-P	CPAP1-P	Nlu	Nilaparvata lugens	CPAP1	119.9	1.6e-35	19.1	8.7e-05	100.8	CPAP1
Nlu_CPAP1-Q	CPAP1-Q	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP3-A1	CPAP3-A1	Nlu	Nilaparvata lugens	CPAP3	73.2	2.7e-21	298.2	6.5e-90	-225.0	CPAP3
Nlu_CPAP3-A2	CPAP3-A2	Nlu	Nilaparvata lugens	CPAP3	64.9	9.6e-19	290.9	1.1e-87	-226.0	CPAP3
Nlu_CPAP3-B	CPAP3-B	Nlu	Nilaparvata lugens	CPAP3	83.1	2.6e-24	302.6	3e-91	-219.5	CPAP3
Nlu_CPAP3-C5a	CPAP3-C5a	Nlu	Nilaparvata lugens	CPAP3	46.1	5e-13	295.4	4.6e-89	-249.3	CPAP3
Nlu_CPAP3-C5b	CPAP3-C5b	Nlu	Nilaparvata lugens	CPAP3	41.9	9.9e-12	288.0	8.3e-87	-246.1	CPAP3
Nlu_CPAP3-D1	CPAP3-D1	Nlu	Nilaparvata lugens	CPAP3	9.3	0.088	250.5	2.3e-75	-241.2	CPAP3
Nlu_CPAP3-D2	CPAP3-D2	Nlu	Nilaparvata lugens	CPAP3	19.3	7.3e-05	233.2	4.4e-70	-213.9	CPAP3
Nlu_CPAP3-E	CPAP3-E	Nlu	Nilaparvata lugens	CPAP3	56.0	4.7e-16	268.7	6.3e-81	-212.7	CPAP3
Nlu_CPAPn-10	CPAPn-10	Nlu	Nilaparvata lugens	NULL	137.3	7.5e-41	97.0	1.5e-28	40.3	CPAP1
Nlu_CPAPn-3	CPAPn-3	Nlu	Nilaparvata lugens	NULL	35.1	1.2e-09	91.5	7e-27	-56.4	CPAP3
Nlu_CPAPn-7	CPAPn-7	Nlu	Nilaparvata lugens	NULL	0.0	None	100.7	1.1e-29	-100.7	CPAP3
Nlu_CPF3a	CPF3a	Nlu	Nilaparvata lugens	CPF	0.0	None	0.0	None	0.0	no_hit
Nlu_CPF3b	CPF3b	Nlu	Nilaparvata lugens	CPF	0.0	None	0.0	None	0.0	no_hit
Nlu_CPG1	CPG1	Nlu	Nilaparvata lugens	NULL	0.0	None	0.0	None	0.0	no_hit
Nlu_CPG2	CPG2	Nlu	Nilaparvata lugens	NULL	0.0	None	0.0	None	0.0	no_hit
Nlu_CPG3	CPG3	Nlu	Nilaparvata lugens	NULL	0.0	None	0.0	None	0.0	no_hit
Nlu_CPLCP1	CPLCP1	Nlu	Nilaparvata lugens	CPLCP	0.0	None	0.0	None	0.0	no_hit
Nlu_CPLCP2	CPLCP2	Nlu	Nilaparvata lugens	CPLCP	0.0	None	0.0	None	0.0	no_hit
Nlu_CPLCP3	CPLCP3	Nlu	Nilaparvata lugens	CPLCP	0.0	None	0.0	None	0.0	no_hit
Nlu_CPLCP4	CPLCP4	Nlu	Nilaparvata lugens	CPLCP	0.0	None	0.0	None	0.0	no_hit
Nlu_CPLCP5	CPLCP5	Nlu	Nilaparvata lugens	CPLCP	0.0	None	0.0	None	0.0	no_hit
Nlu_CPLCP6	CPLCP6	Nlu	Nilaparvata lugens	CPLCP	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr1	Cpr1	Nlu	Nilaparvata lugens	CPR	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr10	Cpr10	Nlu	Nilaparvata lugens	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr11	Cpr11	Nlu	Nilaparvata lugens	CPR	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr12	Cpr12	Nlu	Nilaparvata lugens	CPR	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr13	Cpr13	Nlu	Nilaparvata lugens	CPR	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr14	Cpr14	Nlu	Nilaparvata lugens	CPR	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr15	Cpr15	Nlu	Nilaparvata lugens	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr16	Cpr16	Nlu	Nilaparvata lugens	CPR	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr17	Cpr17	Nlu	Nilaparvata lugens	CPR	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr18	Cpr18	Nlu	Nilaparvata lugens	CPR	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr19	Cpr19	Nlu	Nilaparvata lugens	CPR	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr2	Cpr2	Nlu	Nilaparvata lugens	CPR	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr20	Cpr20	Nlu	Nilaparvata lugens	CPR	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr21	Cpr21	Nlu	Nilaparvata lugens	CPR	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr21L	Cpr21L	Nlu	Nilaparvata lugens	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr22	Cpr22	Nlu	Nilaparvata lugens	CPR	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr23	Cpr23	Nlu	Nilaparvata lugens	CPR	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr24	Cpr24	Nlu	Nilaparvata lugens	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr25	Cpr25	Nlu	Nilaparvata lugens	CPR	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr26	Cpr26	Nlu	Nilaparvata lugens	CPR	0.0	None	0.0	None	0.0	no_hit
Nlu_Cpr27	Cpr27	Nlu	Nilaparvata lugens	CPR	0.0	None	0.0	None	0.0	no_hit
