protein_id	protein_name	species_code	species_name	current_family	CPG_score	CPG_evalue	CPH_score	CPH_evalue	delta_CPG_minus_CPH	higher_score_prediction
Dwi_Tweedle6	Tweedle6	Dwi	Drosophila willistoni	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dwi_Tweedle7	Tweedle7	Dwi	Drosophila willistoni	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dwi_Tweedle8	Tweedle8	Dwi	Drosophila willistoni	Tweedle	10.8	0.059	0.0	None	10.8	CPG
Dwi_Tweedle9	Tweedle9	Dwi	Drosophila willistoni	Tweedle	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP1_1	CPAP1_1	Foc	Frankliniella occidentalis	CPAP1	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP1_10	CPAP1_10	Foc	Frankliniella occidentalis	CPAP1	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP1_11	CPAP1_11	Foc	Frankliniella occidentalis	CPAP1	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP1_12	CPAP1_12	Foc	Frankliniella occidentalis	CPAP1	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP1_13	CPAP1_13	Foc	Frankliniella occidentalis	CPAP1	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP1_14	CPAP1_14	Foc	Frankliniella occidentalis	CPAP1	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP1_15	CPAP1_15	Foc	Frankliniella occidentalis	CPAP1	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP1_16	CPAP1_16	Foc	Frankliniella occidentalis	CPAP1	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP1_2	CPAP1_2	Foc	Frankliniella occidentalis	CPAP1	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP1_3	CPAP1_3	Foc	Frankliniella occidentalis	CPAP1	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP1_4	CPAP1_4	Foc	Frankliniella occidentalis	CPAP1	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP1_5	CPAP1_5	Foc	Frankliniella occidentalis	CPAP1	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP1_6	CPAP1_6	Foc	Frankliniella occidentalis	CPAP1	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP1_7	CPAP1_7	Foc	Frankliniella occidentalis	CPAP1	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP1_8	CPAP1_8	Foc	Frankliniella occidentalis	CPAP1	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP1_9	CPAP1_9	Foc	Frankliniella occidentalis	CPAP1	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP3_1	CPAP3_1	Foc	Frankliniella occidentalis	CPAP3	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP3_2	CPAP3_2	Foc	Frankliniella occidentalis	CPAP3	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP3_3	CPAP3_3	Foc	Frankliniella occidentalis	CPAP3	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP3_4	CPAP3_4	Foc	Frankliniella occidentalis	CPAP3	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP3_5	CPAP3_5	Foc	Frankliniella occidentalis	CPAP3	0.0	None	0.0	None	0.0	no_hit
Foc_CPAP3_6	CPAP3_6	Foc	Frankliniella occidentalis	CPAP3	0.0	None	0.0	None	0.0	no_hit
Foc_CPCFC1	CPCFC1	Foc	Frankliniella occidentalis	CPCFC	0.0	None	0.0	None	0.0	no_hit
Foc_CPCFC2	CPCFC2	Foc	Frankliniella occidentalis	CPCFC	0.0	None	0.0	None	0.0	no_hit
Foc_CPF1	CPF1	Foc	Frankliniella occidentalis	CPF	0.0	None	0.0	None	0.0	no_hit
Foc_CPF2	CPF2	Foc	Frankliniella occidentalis	CPF	0.0	None	0.0	None	0.0	no_hit
Foc_CPF3	CPF3	Foc	Frankliniella occidentalis	CPF	0.0	None	20.8	6.1e-05	-20.8	CPH
Foc_CPF4	CPF4	Foc	Frankliniella occidentalis	CPF	0.0	None	25.6	2.1e-06	-25.6	CPH
Foc_CPG1	CPG1	Foc	Frankliniella occidentalis	CPG	38.6	1.8e-10	8.9	0.27	29.7	CPG
Foc_CPG2	CPG2	Foc	Frankliniella occidentalis	CPG	39.3	1.1e-10	0.0	None	39.3	CPG
Foc_CPG3	CPG3	Foc	Frankliniella occidentalis	CPG	35.5	1.6e-09	0.0	None	35.5	CPG
Foc_CPG4	CPG4	Foc	Frankliniella occidentalis	CPG	26.3	1.1e-06	0.0	None	26.3	CPG
Foc_CPG5	CPG5	Foc	Frankliniella occidentalis	CPG	74.7	1.6e-21	0.0	None	74.7	CPG
Foc_CPG6	CPG6	Foc	Frankliniella occidentalis	CPG	23.0	1.1e-05	0.0	None	23.0	CPG
Foc_CPLCP1	CPLCP1	Foc	Frankliniella occidentalis	CPLCP	28.6	2e-07	0.0	None	28.6	CPG
Foc_CPLCP10	CPLCP10	Foc	Frankliniella occidentalis	CPLCP	39.6	8.6e-11	28.9	2e-07	10.7	CPG
Foc_CPLCP11	CPLCP11	Foc	Frankliniella occidentalis	CPLCP	37.5	4e-10	0.0	None	37.5	CPG
Foc_CPLCP12	CPLCP12	Foc	Frankliniella occidentalis	CPLCP	27.2	5.7e-07	0.0	None	27.2	CPG
Foc_CPLCP13	CPLCP13	Foc	Frankliniella occidentalis	CPLCP	4.3	5.7	0.0	None	4.3	CPG
Foc_CPLCP14	CPLCP14	Foc	Frankliniella occidentalis	CPLCP	18.6	0.00024	0.0	None	18.6	CPG
Foc_CPLCP15	CPLCP15	Foc	Frankliniella occidentalis	CPLCP	20.7	5.6e-05	0.0	None	20.7	CPG
Foc_CPLCP16	CPLCP16	Foc	Frankliniella occidentalis	CPLCP	41.1	3.1e-11	0.0	None	41.1	CPG
Foc_CPLCP2	CPLCP2	Foc	Frankliniella occidentalis	CPLCP	32.3	1.5e-08	0.0	None	32.3	CPG
Foc_CPLCP3	CPLCP3	Foc	Frankliniella occidentalis	CPLCP	26.9	6.7e-07	0.0	None	26.9	CPG
Foc_CPLCP4	CPLCP4	Foc	Frankliniella occidentalis	CPLCP	41.5	2.4e-11	0.0	None	41.5	CPG
Foc_CPLCP5	CPLCP5	Foc	Frankliniella occidentalis	CPLCP	28.9	1.7e-07	21.9	2.7e-05	7.0	CPG
Foc_CPLCP6	CPLCP6	Foc	Frankliniella occidentalis	CPLCP	0.0	None	0.0	None	0.0	no_hit
Foc_CPLCP7	CPLCP7	Foc	Frankliniella occidentalis	CPLCP	0.0	None	0.0	None	0.0	no_hit
Foc_CPLCP8	CPLCP8	Foc	Frankliniella occidentalis	CPLCP	0.0	None	0.0	None	0.0	no_hit
Foc_CPLCP9	CPLCP9	Foc	Frankliniella occidentalis	CPLCP	30.7	4.7e-08	0.0	None	30.7	CPG
Foc_RR-1_1	RR-1_1	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	18.4	0.00032	-18.4	CPH
Foc_RR-1_10	RR-1_10	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_11	RR-1_11	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_12	RR-1_12	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	15.8	0.002	-15.8	CPH
Foc_RR-1_13	RR-1_13	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	17.9	0.00047	-17.9	CPH
Foc_RR-1_14	RR-1_14	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	23.2	1.1e-05	-23.2	CPH
Foc_RR-1_15	RR-1_15	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	20.0	0.00011	-20.0	CPH
Foc_RR-1_16	RR-1_16	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_17	RR-1_17	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_18	RR-1_18	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_19	RR-1_19	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_2	RR-1_2	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_20	RR-1_20	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	15.1	0.0033	-15.1	CPH
Foc_RR-1_21	RR-1_21	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	4.3	6.6	-4.3	CPH
Foc_RR-1_22	RR-1_22	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	13.8	0.0081	-13.8	CPH
Foc_RR-1_23	RR-1_23	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_24	RR-1_24	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_25	RR-1_25	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_26	RR-1_26	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_27	RR-1_27	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_28	RR-1_28	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_29	RR-1_29	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_3	RR-1_3	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_4	RR-1_4	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_5	RR-1_5	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_6	RR-1_6	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_7	RR-1_7	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_8	RR-1_8	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-1_9	RR-1_9	Foc	Frankliniella occidentalis	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_1	RR-2_1	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_10	RR-2_10	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_11	RR-2_11	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_12	RR-2_12	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_13	RR-2_13	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_14	RR-2_14	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_15	RR-2_15	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_16	RR-2_16	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_17	RR-2_17	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_18	RR-2_18	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_19	RR-2_19	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_2	RR-2_2	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_20	RR-2_20	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_21	RR-2_21	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_22	RR-2_22	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_23	RR-2_23	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_24	RR-2_24	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_25	RR-2_25	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_26	RR-2_26	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_27	RR-2_27	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_28	RR-2_28	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_29	RR-2_29	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_3	RR-2_3	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_30	RR-2_30	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_4	RR-2_4	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_5	RR-2_5	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_6	RR-2_6	Foc	Frankliniella occidentalis	CPR RR-2	4.0	7.1	0.0	None	4.0	CPG
Foc_RR-2_7	RR-2_7	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_8	RR-2_8	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-2_9	RR-2_9	Foc	Frankliniella occidentalis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Foc_RR-NC_1	RR-NC_1	Foc	Frankliniella occidentalis	NULL	0.0	None	0.0	None	0.0	no_hit
Foc_RR-NC_2	RR-NC_2	Foc	Frankliniella occidentalis	NULL	0.0	None	0.0	None	0.0	no_hit
Foc_RR-NC_3	RR-NC_3	Foc	Frankliniella occidentalis	NULL	0.0	None	0.0	None	0.0	no_hit
Foc_RR-NC_4	RR-NC_4	Foc	Frankliniella occidentalis	NULL	0.0	None	0.0	None	0.0	no_hit
Foc_RR-NC_5	RR-NC_5	Foc	Frankliniella occidentalis	NULL	0.0	None	0.0	None	0.0	no_hit
Foc_RR-NC_6	RR-NC_6	Foc	Frankliniella occidentalis	NULL	0.0	None	0.0	None	0.0	no_hit
Foc_RR-NC_7	RR-NC_7	Foc	Frankliniella occidentalis	NULL	0.0	None	0.0	None	0.0	no_hit
Foc_RR-NC_8	RR-NC_8	Foc	Frankliniella occidentalis	NULL	0.0	None	0.0	None	0.0	no_hit
Foc_RR-NC_9	RR-NC_9	Foc	Frankliniella occidentalis	NULL	0.0	None	0.0	None	0.0	no_hit
Foc_TWDL1	TWDL1	Foc	Frankliniella occidentalis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Foc_TWDL10	TWDL10	Foc	Frankliniella occidentalis	Tweedle	10.1	0.098	0.0	None	10.1	CPG
Foc_TWDL2	TWDL2	Foc	Frankliniella occidentalis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Foc_TWDL3	TWDL3	Foc	Frankliniella occidentalis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Foc_TWDL4	TWDL4	Foc	Frankliniella occidentalis	Tweedle	11.3	0.04	0.0	None	11.3	CPG
Foc_TWDL5	TWDL5	Foc	Frankliniella occidentalis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Foc_TWDL6	TWDL6	Foc	Frankliniella occidentalis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Foc_TWDL7	TWDL7	Foc	Frankliniella occidentalis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Foc_TWDL8	TWDL8	Foc	Frankliniella occidentalis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Foc_TWDL9	TWDL9	Foc	Frankliniella occidentalis	Tweedle	0.0	None	0.0	None	0.0	no_hit
Har_LCP17	LCP17	Har	Helicoverpa armigera	CPR RR-1	0.0	None	13.0	0.015	-13.0	CPH
Har_SgAbd5	SgAbd5	Har	Helicoverpa armigera	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Hvi_CP3L	CP3L	Hvi	Heortia vitessoides	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Iri_ACP10.9	ACP10.9	Iri	Ixodes ricinus	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Iri_ACP16.8	ACP16.8	Iri	Ixodes ricinus	CPR RR-2	0.0	None	14.2	0.0064	-14.2	CPH
Isc_EEC00993.1	EEC00993.1	Isc	Ixodes scapularis	CPAP	0.0	None	0.0	None	0.0	no_hit
Isc_EEC01924.1	EEC01924.1	Isc	Ixodes scapularis	CPR	0.0	None	0.0	None	0.0	no_hit
Isc_EEC01927.1	EEC01927.1	Isc	Ixodes scapularis	CPR	0.0	None	0.0	None	0.0	no_hit
Isc_EEC01928.1	EEC01928.1	Isc	Ixodes scapularis	NULL	0.0	None	0.0	None	0.0	no_hit
Isc_EEC03470.1	EEC03470.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC03471.1	EEC03471.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC04043.1	EEC04043.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC04044.1	EEC04044.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC04237.1	EEC04237.1	Isc	Ixodes scapularis	CPAP	0.0	None	0.0	None	0.0	no_hit
Isc_EEC04674.1	EEC04674.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC04675.1	EEC04675.1	Isc	Ixodes scapularis	CPR	0.0	None	0.0	None	0.0	no_hit
Isc_EEC07075.1	EEC07075.1	Isc	Ixodes scapularis	NULL	0.0	None	0.0	None	0.0	no_hit
Isc_EEC07402.1	EEC07402.1	Isc	Ixodes scapularis	CPAP	0.0	None	0.0	None	0.0	no_hit
Isc_EEC08503.1	EEC08503.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC09165.1	EEC09165.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC09166.1	EEC09166.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC09495.1	EEC09495.1	Isc	Ixodes scapularis	NULL	0.0	None	0.0	None	0.0	no_hit
Isc_EEC11064.1	EEC11064.1	Isc	Ixodes scapularis	NULL	12.3	0.021	0.0	None	12.3	CPG
Isc_EEC11084.1	EEC11084.1	Isc	Ixodes scapularis	CPR RR-2	6.6	1.1	0.0	None	6.6	CPG
Isc_EEC12627.1	EEC12627.1	Isc	Ixodes scapularis	CPAP	0.0	None	0.0	None	0.0	no_hit
Isc_EEC14149.1	EEC14149.1	Isc	Ixodes scapularis	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Isc_EEC17151.1	EEC17151.1	Isc	Ixodes scapularis	CPAP	0.0	None	0.0	None	0.0	no_hit
Lmi_ACP7	ACP7	Lmi	Locusta migratoria	CPR RR-2	0.0	None	16.6	0.0012	-16.6	CPH
Lmi_ATX63079	ATX63079	Lmi	Locusta migratoria	NULL	0.0	None	0.0	None	0.0	no_hit
Lmi_Abd-1	Abd-1	Lmi	Locusta migratoria	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Lmi_Abd-2	Abd-2	Lmi	Locusta migratoria	RR-1	0.0	None	19.7	0.00013	-19.7	CPH
Lmi_Abd-3	Abd-3	Lmi	Locusta migratoria	RR-1	0.0	None	0.0	None	0.0	no_hit
Lmi_Abd-4	Abd-4	Lmi	Locusta migratoria	RR-1	0.0	None	0.0	None	0.0	no_hit
Lmi_Abd-5	Abd-5	Lmi	Locusta migratoria	RR-1	0.0	None	0.0	None	0.0	no_hit
Lmi_Abd-6	Abd-6	Lmi	Locusta migratoria	CPR RR-1	14.4	0.0048	16.4	0.0013	-2.0	CPH
Lmi_Abd-8	Abd-8	Lmi	Locusta migratoria	RR-1	0.0	None	0.0	None	0.0	no_hit
Lmi_Abd-9	Abd-9	Lmi	Locusta migratoria	RR-1	0.0	None	0.0	None	0.0	no_hit
Lmi_CDA1	CDA1	Lmi	Locusta migratoria	Chitin deacetylase - group I	0.0	None	0.0	None	0.0	no_hit
Lmi_CDA2	CDA2	Lmi	Locusta migratoria	Chitin deacetylase - group I	0.0	None	0.0	None	0.0	no_hit
Lmi_CP	CP	Lmi	Locusta migratoria	NULL	0.0	None	0.0	None	0.0	no_hit
Lmi_CP4	CP4	Lmi	Locusta migratoria	NULL	0.0	None	0.0	None	0.0	no_hit
Lmi_CPFL2	CPFL2	Lmi	Locusta migratoria	CPFL	0.0	None	0.0	None	0.0	no_hit
Lmi_CPH-1	CPH-1	Lmi	Locusta migratoria	CPH	0.0	None	22.0	2.5e-05	-22.0	CPH
Lmi_CP_66D	CP_66D	Lmi	Locusta migratoria	NULL	0.0	None	0.0	None	0.0	no_hit
Lmi_MHSP	MHSP	Lmi	Locusta migratoria	His-rich RR2	0.0	None	0.0	None	0.0	no_hit
Lmi_NCP14.9	NCP14.9	Lmi	Locusta migratoria	RR-3	0.0	None	0.0	None	0.0	no_hit
Lmi_Obst-A1	Obst-A1	Lmi	Locusta migratoria	CPAP3	0.0	None	0.0	None	0.0	no_hit
Lmi_Obst-A2	Obst-A2	Lmi	Locusta migratoria	CPAP3	0.0	None	0.0	None	0.0	no_hit
Lmi_Obst-B	Obst-B	Lmi	Locusta migratoria	CPAP3	0.0	None	0.0	None	0.0	no_hit
Lmi_Obst-C	Obst-C	Lmi	Locusta migratoria	CPAP3	0.0	None	0.0	None	0.0	no_hit
Lmi_Obst-D1	Obst-D1	Lmi	Locusta migratoria	CPAP3	0.0	None	0.0	None	0.0	no_hit
Lmi_Obst-D2	Obst-D2	Lmi	Locusta migratoria	CPAP3	0.0	None	0.0	None	0.0	no_hit
Lmi_Obst-E1	Obst-E1	Lmi	Locusta migratoria	CPAP3	0.0	None	0.0	None	0.0	no_hit
Lmi_Obst-F	Obst-F	Lmi	Locusta migratoria	CPAP1	0.0	None	0.0	None	0.0	no_hit
Lmi_Obst-H	Obst-H	Lmi	Locusta migratoria	CPAP1	0.0	None	0.0	None	0.0	no_hit
Lmi_Snsl	Snsl	Lmi	Locusta migratoria	ABC transporter	0.0	None	0.0	None	0.0	no_hit
Lmi_flexible_cuticle_protein_12	flexible_cuticle_protein_12	Lmi	Locusta migratoria	RR-1	0.0	None	0.0	None	0.0	no_hit
Lst_CPR1	CPR1	Lst	Laodelphax striatellus	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Lst_NCup	NCup	Lst	Laodelphax striatellus	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Mal_Lac2	Lac2	Mal	Monochamus alternatus	Muticopper oxidase / Phenol oxidase	0.0	None	0.0	None	0.0	no_hit
Mme_CPR14	CPR14	Mme	Microplitis mediator	CPR RR-1	0.0	None	24.2	5.5e-06	-24.2	CPH
Mme_CPR3	CPR3	Mme	Microplitis mediator	CPR RR-1	14.1	0.0056	19.0	0.00021	-4.9	CPH
Mpe_CP1	CP1	Mpe	Myzus persicae	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Mpe_CP2	CP2	Mpe	Myzus persicae	CPR RR-2	0.0	None	0.0	None	0.0	no_hit
Mpe_CP4	CP4	Mpe	Myzus persicae	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Mpe_CP5	CP5	Mpe	Myzus persicae	CPR RR-1	34.1	4.4e-09	12.0	0.03	22.1	CPG
Mpe_Stylin-01	Stylin-01	Mpe	Myzus persicae	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Mpu_Lac2	Lac2	Mpu	Megacopta punctatissima	Muticopper oxidase / Phenol oxidase	0.0	None	0.0	None	0.0	no_hit
Mse_LCP-14	LCP-14	Mse	Manduca sexta	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Mse_LCP16-17	LCP16-17	Mse	Manduca sexta	CPR RR-1	0.0	None	0.0	None	0.0	no_hit
Nlu_CP21.92	CP21.92	Nlu	Nilaparvata lugens	NULL	0.0	None	16.6	0.0012	-16.6	CPH
Nlu_CPAP1-A	CPAP1-A	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-B	CPAP1-B	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-C	CPAP1-C	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-D	CPAP1-D	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-E_iso1	CPAP1-E	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-E_iso2	CPAP1-E_iso2	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-F	CPAP1-F	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-G	CPAP1-G	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-H	CPAP1-H	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-I	CPAP1-I	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-J	CPAP1-J	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-K	CPAP1-K	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-L	CPAP1-L	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-M	CPAP1-M	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-N	CPAP1-N	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-O	CPAP1-O	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-P	CPAP1-P	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP1-Q	CPAP1-Q	Nlu	Nilaparvata lugens	CPAP1	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP3-A1	CPAP3-A1	Nlu	Nilaparvata lugens	CPAP3	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP3-A2	CPAP3-A2	Nlu	Nilaparvata lugens	CPAP3	0.0	None	0.0	None	0.0	no_hit
Nlu_CPAP3-B	CPAP3-B	Nlu	Nilaparvata lugens	CPAP3	0.0	None	0.0	None	0.0	no_hit
