#                                                                          --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                   accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#           ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Foc_RR-1_2                      -          CPR_combined.aln     -            1.7e-71  238.1 112.4   2.6e-16   57.6   7.5   6.1   1   1   5   6   6   6   6 -
Nlu_Cpr48                       -          CPR_combined.aln     -            7.3e-14   49.6  68.1     3e-11   41.0  23.0   2.2   1   1   1   2   2   2   2 -
Dan_CPR_Uncharacterized_19      -          CPR_combined.aln     -              1e-13   49.1   0.0   1.1e-13   49.0   0.0   1.0   1   0   0   1   1   1   1 -
Bmo_CPR31                       -          CPR_combined.aln     -            1.1e-13   49.0   0.4   1.1e-13   49.0   0.4   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_91      -          CPR_combined.aln     -            1.2e-13   48.8   5.8   1.8e-13   48.3   5.8   1.2   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_101     -          CPR_combined.aln     -            1.2e-13   48.8   3.0   1.4e-13   48.7   3.0   1.0   1   0   0   1   1   1   1 -
Bmo_CPR132                      -          CPR_combined.aln     -            1.3e-13   48.8  21.2   1.3e-13   48.8  21.2   2.1   1   1   0   1   1   1   1 -
Foc_RR-1_24                     -          CPR_combined.aln     -            1.4e-13   48.7   1.7   1.4e-13   48.6   1.7   1.0   1   0   0   1   1   1   1 -
Aga_CPR159                      -          CPR_combined.aln     -            1.4e-13   48.7   0.7   1.9e-13   48.2   0.7   1.2   1   0   0   1   1   1   1 -
Bmo_CPH5                        -          CPR_combined.aln     -            1.4e-13   48.7   0.0   1.5e-13   48.6   0.0   1.0   1   0   0   1   1   1   1 -
Foc_RR-2_29                     -          CPR_combined.aln     -            1.7e-13   48.4  35.3   1.5e-12   45.3  35.3   2.0   1   1   0   1   1   1   1 -
Dan_CPR_Uncharacterized_58      -          CPR_combined.aln     -            2.4e-13   47.9   5.9   1.9e-12   45.0   5.9   2.2   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_75      -          CPR_combined.aln     -            2.5e-13   47.9  83.0   5.6e-13   46.7  83.0   1.5   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_49      -          CPR_combined.aln     -            2.9e-13   47.6   5.2   3.1e-13   47.5   5.2   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_15      -          CPR_combined.aln     -            3.1e-13   47.5   0.3   3.3e-13   47.4   0.3   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_29      -          CPR_combined.aln     -            3.1e-13   47.5   4.2   3.3e-13   47.4   4.2   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_13      -          CPR_combined.aln     -            4.1e-13   47.1   7.6   5.4e-13   46.7   7.6   1.3   1   0   0   1   1   1   1 -
Foc_RR-1_22                     -          CPR_combined.aln     -            4.6e-13   47.0  11.9   6.7e-13   46.4  11.9   1.3   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_42      -          CPR_combined.aln     -            4.6e-13   47.0   4.2   5.1e-13   46.8   4.2   1.1   1   0   0   1   1   1   1 -
Aga_CPR135                      -          CPR_combined.aln     -            6.2e-13   46.5  52.6     2e-11   41.6  52.6   2.1   1   1   0   1   1   1   1 -
Bmo_CPR152                      -          CPR_combined.aln     -            7.9e-13   46.2  72.3   4.5e-11   40.5  72.3   2.1   1   1   0   1   1   1   1 -
Bmo_CPR50                       -          CPR_combined.aln     -            9.2e-13   46.0   0.0   9.7e-13   45.9   0.0   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr92                       -          CPR_combined.aln     -            1.1e-12   45.7  21.6   3.9e-09   34.1  13.6   2.1   1   1   1   2   2   2   2 -
Nlu_Cpr35                       -          CPR_combined.aln     -            1.1e-12   45.7   0.0     2e-12   44.9   0.0   1.3   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_82      -          CPR_combined.aln     -            1.2e-12   45.6   0.8   1.3e-12   45.5   0.8   1.0   1   0   0   1   1   1   1 -
Dme_Cpr50Ca                     -          CPR_combined.aln     -            1.4e-12   45.4   1.8   1.4e-12   45.4   1.8   4.0   2   1   1   3   3   1   1 -
Dme_Cpr65Ay                     -          CPR_combined.aln     -            1.7e-12   45.1   0.2     2e-12   44.9   0.2   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr34                       -          CPR_combined.aln     -            1.8e-12   45.1  14.4   7.7e-12   43.0  11.1   2.7   2   1   0   2   2   1   1 -
Dme_Cpr62Ba                     -          CPR_combined.aln     -              2e-12   44.9   0.6     2e-12   44.9   0.6   1.0   1   0   0   1   1   1   1 -
Bmo_CPR151                      -          CPR_combined.aln     -            2.6e-12   44.5  26.2   5.7e-12   43.4  26.2   1.8   1   1   0   1   1   1   1 -
Dma_A0A0P5U952                  -          CPR_combined.aln     -            3.3e-12   44.2   0.5   3.3e-12   44.2   0.5   1.8   2   0   0   2   2   1   1 -
Dwi_CPR_Uncharacterized_37      -          CPR_combined.aln     -            4.2e-12   43.8   0.7   4.8e-12   43.6   0.7   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr33                       -          CPR_combined.aln     -            4.7e-12   43.7  16.2   2.1e-11   41.5  16.2   2.2   1   1   0   1   1   1   1 -
Bmo_CPR149                      -          CPR_combined.aln     -            5.8e-12   43.4  22.7   1.6e-09   35.4   7.5   2.1   1   1   1   2   2   2   2 -
Aga_CPR137                      -          CPR_combined.aln     -            6.6e-12   43.2   0.0   7.4e-12   43.0   0.0   1.0   1   0   0   1   1   1   1 -
Dma_Q9NA03                      -          CPR_combined.aln     -            7.1e-12   43.1  10.6   1.1e-11   42.5  10.6   1.2   1   0   0   1   1   1   1 -
Dma_A0A162CEW3                  -          CPR_combined.aln     -            7.6e-12   43.0 122.7   4.2e-09   34.0  26.2   4.5   1   1   1   3   3   3   2 -
Foc_RR-2_11                     -          CPR_combined.aln     -            7.9e-12   42.9  73.3   2.6e-11   41.2  73.3   1.7   1   1   0   1   1   1   1 -
Cfe_CL4537.Contig1-RR1          -          CPR_combined.aln     -            8.2e-12   42.9   0.8   9.9e-12   42.6   0.8   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_75      -          CPR_combined.aln     -            1.1e-11   42.5   0.2   1.3e-11   42.2   0.2   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_32      -          CPR_combined.aln     -            1.1e-11   42.4   0.3   1.3e-11   42.2   0.3   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_43      -          CPR_combined.aln     -            1.4e-11   42.2   0.2   1.5e-11   42.0   0.2   1.0   1   0   0   1   1   1   1 -
Mpe_CP5                         -          CPR_combined.aln     -            1.5e-11   42.0  43.9   2.7e-10   37.9  43.9   2.2   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_67      -          CPR_combined.aln     -            1.5e-11   42.0  38.8   4.2e-11   40.6  38.8   1.7   1   1   0   1   1   1   1 -
Nlu_Cpr21L                      -          CPR_combined.aln     -            1.5e-11   42.0  26.4   3.4e-11   40.9  26.4   1.6   1   1   0   1   1   1   1 -
Dps_CPR_Uncharacterized_74      -          CPR_combined.aln     -            1.6e-11   42.0  60.7   2.8e-11   41.1  60.7   1.6   1   1   0   1   1   1   1 -
Bmo_CPR78                       -          CPR_combined.aln     -            1.7e-11   41.9  61.6   8.3e-10   36.3  61.6   2.2   1   1   0   1   1   1   1 -
Dps_CPR_Uncharacterized_E       -          CPR_combined.aln     -              2e-11   41.6  16.9   2.3e-07   28.3   0.5   2.8   3   0   0   3   3   2   2 -
Foc_RR-2_22                     -          CPR_combined.aln     -            2.4e-11   41.4  11.4   2.8e-11   41.1  11.4   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_G       -          CPR_combined.aln     -            2.6e-11   41.2   0.0     3e-11   41.1   0.0   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr84                       -          CPR_combined.aln     -            2.9e-11   41.1  27.4   6.1e-11   40.0  27.4   1.6   1   1   0   1   1   1   1 -
Dme_CPR92A                      -          CPR_combined.aln     -            3.3e-11   40.9  88.6     8e-11   39.6  88.6   1.6   1   1   0   1   1   1   1 -
Aga_CPR143                      -          CPR_combined.aln     -            3.5e-11   40.8  48.2   2.3e-08   31.6  48.2   2.9   1   1   0   1   1   1   1 -
Aga_CPR161_iso2                 -          CPR_combined.aln     -            3.8e-11   40.7   1.1   1.2e-09   35.8   1.1   2.3   1   1   0   1   1   1   1 -
Aga_CPR144_iso2                 -          CPR_combined.aln     -            4.5e-11   40.5  55.6   4.3e-05   20.9  11.1   3.5   1   1   2   3   3   3   2 -
Aga_CPR125                      -          CPR_combined.aln     -            4.6e-11   40.4  51.6   3.4e-09   34.3  51.6   2.0   1   1   0   1   1   1   1 -
Aga_CPR144_iso1                 -          CPR_combined.aln     -            4.8e-11   40.4  54.8   7.7e-05   20.1   0.5   3.5   1   1   2   3   3   3   2 -
Dvi_CPR_Uncharacterized_88      -          CPR_combined.aln     -            5.9e-11   40.1  58.4   7.5e-10   36.5  58.4   2.1   1   1   0   1   1   1   1 -
Bmo_CPH29                       -          CPR_combined.aln     -            6.5e-11   40.0   0.0   6.5e-11   40.0   0.0   2.5   2   1   0   2   2   1   1 -
Dwi_CPR_Uncharacterized_99      -          CPR_combined.aln     -            6.6e-11   39.9   5.2   7.4e-11   39.8   5.2   1.0   1   0   0   1   1   1   1 -
Bmo_WCP10                       -          CPR_combined.aln     -            7.1e-11   39.8  59.7     2e-10   38.4  59.7   1.7   1   1   0   1   1   1   1 -
Lmi_MHSP                        -          CPR_combined.aln     -            7.9e-11   39.7  27.0   9.3e-11   39.4  27.0   1.3   1   1   0   1   1   1   1 -
Nlu_Cpr60                       -          CPR_combined.aln     -            8.3e-11   39.6  52.6     2e-10   38.3  52.6   1.7   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_33      -          CPR_combined.aln     -            8.6e-11   39.5  56.1     8e-10   36.4  56.1   1.9   1   1   0   1   1   1   1 -
Nlu_Cpr26                       -          CPR_combined.aln     -            8.6e-11   39.5  23.7   8.6e-11   39.5  23.7   2.4   1   1   1   3   3   1   1 -
Dmo_CPR_Uncharacterized_A       -          CPR_combined.aln     -            8.6e-11   39.5   0.1     1e-10   39.3   0.1   1.2   1   0   0   1   1   1   1 -
Nlu_Cpr90                       -          CPR_combined.aln     -            8.8e-11   39.5   8.0   8.8e-11   39.5   8.0   3.4   1   1   1   2   2   1   1 -
Dan_CPR_Uncharacterized_48      -          CPR_combined.aln     -            1.2e-10   39.1   0.1   1.2e-10   39.0   0.1   1.0   1   0   0   1   1   1   1 -
Isc_EEC04675.1                  -          CPR_combined.aln     -            1.6e-10   38.6  15.3   1.8e-10   38.5  15.3   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_108     -          CPR_combined.aln     -            1.7e-10   38.5  90.6   3.5e-10   37.6  90.6   1.5   1   1   0   1   1   1   1 -
Isc_EEC09495.1                  -          CPR_combined.aln     -            2.1e-10   38.3  11.9   2.3e-10   38.1  11.9   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene14620-RR2            -          CPR_combined.aln     -            2.5e-10   38.0  50.4   5.2e-09   33.7  50.6   2.2   1   1   0   1   1   1   1 -
Nlu_Cpr5                        -          CPR_combined.aln     -            3.1e-10   37.7  50.1   1.1e-09   35.9  50.1   1.8   1   1   0   1   1   1   1 -
Foc_RR-1_23                     -          CPR_combined.aln     -            3.2e-10   37.7   1.2   3.2e-10   37.7   1.2   1.1   1   0   0   1   1   1   1 -
Aga_CPR134                      -          CPR_combined.aln     -            3.6e-10   37.5   6.3   8.2e-10   36.3   6.0   1.5   1   1   0   1   1   1   1 -
Cfe_Unigene18393-CPRNC          -          CPR_combined.aln     -            3.9e-10   37.4  36.9   4.2e-06   24.2   5.7   2.2   1   1   0   2   2   2   2 -
Dma_A0A0P5FYS6                  -          CPR_combined.aln     -            4.3e-10   37.3  38.5   4.3e-10   37.3  38.5   3.3   1   1   2   3   3   2   1 -
Cfe_CL1950.Contig1-CPRNC        -          CPR_combined.aln     -            6.1e-10   36.8   7.0   7.2e-10   36.5   7.0   1.0   1   0   0   1   1   1   1 -
Lst_CPR1                        -          CPR_combined.aln     -            7.2e-10   36.5  37.9   1.1e-09   35.9  37.9   1.4   1   1   0   1   1   1   1 -
Aga_CPR112                      -          CPR_combined.aln     -            1.2e-09   35.8   1.1   1.3e-09   35.6   1.1   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_A       -          CPR_combined.aln     -            1.5e-09   35.5   0.1     2e-09   35.1   0.1   1.2   1   0   0   1   1   1   1 -
Nlu_Cpr12                       -          CPR_combined.aln     -            1.5e-09   35.4  38.7   2.6e-09   34.7  38.7   1.4   1   1   0   1   1   1   1 -
Cfe_Unigene25280-CPRNC          -          CPR_combined.aln     -            1.7e-09   35.3   0.6   1.8e-09   35.2   0.6   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_20      -          CPR_combined.aln     -            1.9e-09   35.2   1.6   2.1e-09   35.0   1.6   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_6       -          CPR_combined.aln     -            2.4e-09   34.8  45.2     2e-08   31.8  45.2   2.0   1   1   0   1   1   1   1 -
Foc_RR-NC_2                     -          CPR_combined.aln     -            3.2e-09   34.4  21.0   3.2e-09   34.4  21.0   2.7   1   1   0   2   2   1   1 -
Dgr_CPR_Uncharacterized_A       -          CPR_combined.aln     -            3.7e-09   34.2  50.0     3e-08   31.2  50.0   1.9   1   1   0   1   1   1   1 -
Lmi_ATX63079                    -          CPR_combined.aln     -            4.7e-09   33.9  55.8   1.2e-08   32.5  55.8   1.7   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_74      -          CPR_combined.aln     -            4.7e-09   33.8  42.9   1.6e-08   32.2  42.9   1.8   1   1   0   1   1   1   1 -
Dma_A0A0P5EA36                  -          CPR_combined.aln     -            5.7e-09   33.6  74.5   7.8e-06   23.3  35.1   2.1   1   1   1   2   2   2   2 -
Dme_Cpr97Eb                     -          CPR_combined.aln     -            8.3e-09   33.0  48.1   2.5e-08   31.5  48.1   1.7   1   1   0   1   1   1   1 -
Lmi_CP                          -          CPR_combined.aln     -            8.7e-09   33.0  19.5   1.3e-08   32.4  19.6   1.4   1   1   0   1   1   1   1 -
Dma_A0A0P5ZBY3                  -          CPR_combined.aln     -            9.2e-09   32.9   0.1   9.8e-09   32.8   0.1   1.1   1   0   0   1   1   1   1 -
Foc_RR-NC_6                     -          CPR_combined.aln     -            1.2e-08   32.5  42.1   1.3e-08   32.4  26.7   2.0   1   1   1   2   2   2   1 -
Foc_RR-NC_9                     -          CPR_combined.aln     -            1.8e-08   31.9   9.1   1.8e-08   31.9   9.1   2.7   1   1   1   2   2   1   1 -
Bmo_CPR55                       -          CPR_combined.aln     -            2.1e-08   31.7  45.3     3e-08   31.2  44.3   1.7   1   1   0   1   1   1   1 -
Dme_Cpr100A                     -          CPR_combined.aln     -            2.8e-08   31.3  64.5   4.1e-06   24.2  64.5   2.1   1   1   0   1   1   1   1 -
Dma_A0A164L4T0                  -          CPR_combined.aln     -            3.2e-08   31.1   0.0   5.6e-08   30.3   0.0   1.3   1   0   0   1   1   1   1 -
Dme_Cpr92F                      -          CPR_combined.aln     -            4.8e-08   30.6  51.3   6.4e-07   26.9  51.3   2.3   1   1   0   1   1   1   1 -
Dan_CPR_Uncharacterized_107     -          CPR_combined.aln     -            5.8e-08   30.3  49.9   6.1e-07   26.9  49.9   2.2   1   1   0   1   1   1   1 -
Cfe_Unigene14141-CPRNC          -          CPR_combined.aln     -            6.2e-08   30.2  43.2   1.7e-07   28.8  43.2   1.7   1   1   0   1   1   1   1 -
Foc_RR-NC_3                     -          CPR_combined.aln     -            6.6e-08   30.1   0.0   7.2e-08   30.0   0.0   1.0   1   0   0   1   1   1   1 -
Foc_RR-1_10                     -          CPR_combined.aln     -            6.9e-08   30.1  62.7   1.4e-05   22.5  62.7   2.1   1   1   0   1   1   1   1 -
Bmo_CPR162                      -          CPR_combined.aln     -            9.6e-08   29.6   1.8   1.2e-07   29.3   1.8   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_116     -          CPR_combined.aln     -            1.1e-07   29.4   1.0   1.1e-07   29.4   1.0   1.5   1   1   1   2   2   1   1 -
Dgr_CPR_Uncharacterized_51      -          CPR_combined.aln     -            1.3e-07   29.2  23.6   1.9e-07   28.6  23.6   1.3   1   1   0   1   1   1   1 -
Bmo_CPR141                      -          CPR_combined.aln     -            1.5e-07   28.9   5.9   1.5e-07   28.9   5.9   2.4   1   1   1   2   2   1   1 -
Dmo_CPR_Uncharacterized_68      -          CPR_combined.aln     -            1.6e-07   28.9  60.9   1.1e-05   22.8  60.9   2.1   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_2       -          CPR_combined.aln     -            1.7e-07   28.7  63.8   7.7e-05   20.1  63.8   2.1   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_43      -          CPR_combined.aln     -            1.9e-07   28.6   0.1   2.1e-07   28.5   0.1   1.1   1   0   0   1   1   1   1 -
Cfe_CL2972.Contig2-CPRNC        -          CPR_combined.aln     -            2.1e-07   28.5  35.1      0.97    6.7  35.1   2.4   1   1   0   1   1   1   0 -
Dan_CPR_Uncharacterized_2       -          CPR_combined.aln     -              3e-07   27.9  52.5   9.6e-07   26.3  52.5   1.7   1   1   0   1   1   1   1 -
Pxy_PCP                         -          CPR_combined.aln     -            3.1e-07   27.9  55.7   1.6e-06   25.6  55.7   2.0   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_81      -          CPR_combined.aln     -            4.1e-07   27.5  74.7     4e-06   24.3  74.7   2.1   1   1   0   1   1   1   1 -
