protein_id	protein_name	species_code	species_name	current_family	CPLCP_score	CPLCP_evalue	CPLCP_confident	classifier_prediction	confidence	status	feature_validation	length	CPLCP_feature_score	CPLCP_feature_class	proline_percent	valine_percent	tyrosine_percent	lysine_percent	histidine_percent	glycine_percent	acidic_polar_percent_Nterm80	histidine_percent_Cterm80	PV_count	PY_count	GLWD_or_GLWE_count	H_cluster_3_in_20_count	GYH_rich_short_count	weird_characters
Foc_TWDL10	TWDL10	Foc	Frankliniella occidentalis	Tweedle	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	176	1	weak_CPLCP_feature_support	8.0	2.8	4.0	2.8	4.0	21.6	18.8	3.8	0	0	0	1	1	
Foc_TWDL2	TWDL2	Foc	Frankliniella occidentalis	Tweedle	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	191	1	weak_CPLCP_feature_support	7.3	6.3	3.7	4.7	1.6	34.0	32.5	0.0	0	1	0	0	2	
Foc_TWDL3	TWDL3	Foc	Frankliniella occidentalis	Tweedle	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	380	2	weak_CPLCP_feature_support	8.9	2.9	5.0	2.4	3.2	38.7	13.8	2.5	1	2	0	0	16	
Foc_TWDL4	TWDL4	Foc	Frankliniella occidentalis	Tweedle	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	665	4	moderate_CPLCP_feature_support	9.0	5.0	6.2	2.1	6.9	11.9	26.2	6.2	2	1	0	11	1	
Foc_TWDL5	TWDL5	Foc	Frankliniella occidentalis	Tweedle	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	239	2	weak_CPLCP_feature_support	17.6	5.4	5.9	4.6	2.5	17.6	20.0	0.0	1	0	0	1	2	
Foc_TWDL6	TWDL6	Foc	Frankliniella occidentalis	Tweedle	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	231	3	moderate_CPLCP_feature_support	17.7	6.1	6.1	6.1	2.6	5.2	25.0	1.2	0	0	0	1	0	
Foc_TWDL7	TWDL7	Foc	Frankliniella occidentalis	Tweedle	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	264	2	weak_CPLCP_feature_support	12.5	11.7	5.7	4.9	1.5	6.4	23.8	0.0	2	0	0	1	0	
Foc_TWDL8	TWDL8	Foc	Frankliniella occidentalis	Tweedle	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	128	2	weak_CPLCP_feature_support	12.5	4.7	5.5	5.5	0.8	5.5	38.8	0.0	0	1	0	0	0	
Foc_TWDL9	TWDL9	Foc	Frankliniella occidentalis	Tweedle	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	415	2	weak_CPLCP_feature_support	10.1	7.2	2.7	4.3	1.9	3.6	31.2	2.5	2	1	0	0	0	
Har_LCP17	LCP17	Har	Helicoverpa armigera	CPR RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	141	2	weak_CPLCP_feature_support	9.9	12.1	9.2	5.0	2.1	7.8	32.5	2.5	4	0	0	0	0	
Har_SgAbd5	SgAbd5	Har	Helicoverpa armigera	CPR RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	119	1	weak_CPLCP_feature_support	3.4	10.1	5.0	3.4	0.8	9.2	41.2	1.2	1	0	0	0	0	
Hvi_CP3L	CP3L	Hvi	Heortia vitessoides	CPR RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	170	1	weak_CPLCP_feature_support	5.9	1.2	7.6	4.1	1.2	12.4	36.2	1.2	0	1	0	0	0	
Iri_ACP10.9	ACP10.9	Iri	Ixodes ricinus	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	102	1	weak_CPLCP_feature_support	6.9	4.9	7.8	4.9	2.0	5.9	48.8	1.2	0	1	0	0	0	
Iri_ACP16.8	ACP16.8	Iri	Ixodes ricinus	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	161	4	moderate_CPLCP_feature_support	10.6	8.1	5.6	3.1	4.3	5.0	50.0	8.8	3	1	0	1	0	
Isc_EEC00993.1	EEC00993.1	Isc	Ixodes scapularis	CPAP	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	163	1	weak_CPLCP_feature_support	6.1	10.4	2.5	4.3	0.6	6.7	31.2	0.0	0	0	0	0	0	
Isc_EEC01924.1	EEC01924.1	Isc	Ixodes scapularis	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	149	2	weak_CPLCP_feature_support	6.0	12.8	6.0	2.7	5.4	11.4	32.5	3.8	2	1	0	1	1	
Isc_EEC01927.1	EEC01927.1	Isc	Ixodes scapularis	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	170	1	weak_CPLCP_feature_support	7.6	8.2	7.6	4.1	2.4	14.7	18.8	1.2	3	1	0	1	1	
Isc_EEC01928.1	EEC01928.1	Isc	Ixodes scapularis	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	162	3	moderate_CPLCP_feature_support	5.6	9.9	9.3	3.7	6.2	12.3	26.2	8.8	3	1	0	2	1	
Isc_EEC03470.1	EEC03470.1	Isc	Ixodes scapularis	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	123	2	weak_CPLCP_feature_support	6.5	6.5	5.7	3.3	3.3	11.4	35.0	5.0	0	1	0	0	0	
Isc_EEC03471.1	EEC03471.1	Isc	Ixodes scapularis	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	112	3	moderate_CPLCP_feature_support	8.0	8.0	6.2	3.6	3.6	10.7	37.5	5.0	0	1	0	0	0	
Isc_EEC04043.1	EEC04043.1	Isc	Ixodes scapularis	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	159	2	weak_CPLCP_feature_support	8.8	12.6	4.4	1.9	0.0	9.4	37.5	0.0	1	1	0	0	0	
Isc_EEC04044.1	EEC04044.1	Isc	Ixodes scapularis	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	194	3	moderate_CPLCP_feature_support	5.7	7.2	3.6	2.6	3.1	12.9	40.0	6.2	1	0	0	1	1	
Isc_EEC04237.1	EEC04237.1	Isc	Ixodes scapularis	CPAP	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	246	1	weak_CPLCP_feature_support	6.9	7.3	2.4	5.3	1.2	7.3	30.0	0.0	1	0	0	0	0	
Isc_EEC04674.1	EEC04674.1	Isc	Ixodes scapularis	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	161	1	weak_CPLCP_feature_support	7.5	9.3	5.0	1.9	1.2	7.5	32.5	2.5	1	1	0	0	0	
Isc_EEC04675.1	EEC04675.1	Isc	Ixodes scapularis	CPR	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	166	1	weak_CPLCP_feature_support	3.0	2.4	7.2	1.2	1.8	38.6	46.2	3.8	0	0	0	0	3	
Isc_EEC07075.1	EEC07075.1	Isc	Ixodes scapularis	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	196	1	weak_CPLCP_feature_support	4.1	5.6	3.6	3.6	2.0	7.1	28.8	2.5	0	1	0	0	0	
Isc_EEC07402.1	EEC07402.1	Isc	Ixodes scapularis	CPAP	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	135	1	weak_CPLCP_feature_support	5.9	8.9	5.2	5.2	0.7	5.9	31.2	0.0	0	0	0	0	0	
Isc_EEC08503.1	EEC08503.1	Isc	Ixodes scapularis	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	117	1	weak_CPLCP_feature_support	6.8	5.1	4.3	1.7	1.7	10.3	45.0	0.0	0	1	0	0	0	
Isc_EEC09165.1	EEC09165.1	Isc	Ixodes scapularis	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	114	1	weak_CPLCP_feature_support	6.1	4.4	6.1	2.6	2.6	12.3	41.2	1.2	0	1	0	0	0	
Isc_EEC09166.1	EEC09166.1	Isc	Ixodes scapularis	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	122	1	weak_CPLCP_feature_support	5.7	5.7	5.7	2.5	2.5	10.7	32.5	3.8	0	1	0	0	0	
Isc_EEC09495.1	EEC09495.1	Isc	Ixodes scapularis	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	101	1	weak_CPLCP_feature_support	5.9	7.9	11.9	4.0	6.9	17.8	21.2	7.5	1	1	0	0	1	
Isc_EEC11064.1	EEC11064.1	Isc	Ixodes scapularis	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	94	1	weak_CPLCP_feature_support	7.4	6.4	5.3	4.3	5.3	24.5	21.2	5.0	1	0	0	0	2	
Isc_EEC11084.1	EEC11084.1	Isc	Ixodes scapularis	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	712	3	moderate_CPLCP_feature_support	5.3	8.0	5.6	3.4	3.4	11.9	21.2	3.8	5	2	0	2	2	
Isc_EEC12627.1	EEC12627.1	Isc	Ixodes scapularis	CPAP	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	523	1	weak_CPLCP_feature_support	12.8	5.0	4.2	3.1	2.1	6.9	21.2	1.2	0	1	0	0	0	
Isc_EEC14149.1	EEC14149.1	Isc	Ixodes scapularis	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	374	3	moderate_CPLCP_feature_support	10.4	11.0	3.5	2.7	1.9	10.7	12.5	0.0	5	2	0	0	0	
Isc_EEC17151.1	EEC17151.1	Isc	Ixodes scapularis	CPAP	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	325	2	weak_CPLCP_feature_support	11.7	3.7	3.4	2.5	3.1	8.0	33.8	0.0	0	0	0	0	0	
Lmi_ACP7	ACP7	Lmi	Locusta migratoria	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	147	3	moderate_CPLCP_feature_support	8.8	10.9	8.8	2.7	4.8	6.1	25.0	6.2	2	0	0	0	0	
Lmi_ATX63079	ATX63079	Lmi	Locusta migratoria	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	205	2	weak_CPLCP_feature_support	18.5	3.9	8.8	2.0	1.0	6.3	37.5	1.2	1	0	0	0	0	
Lmi_Abd-1	Abd-1	Lmi	Locusta migratoria	CPR RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	193	2	weak_CPLCP_feature_support	16.6	7.3	3.1	2.1	1.6	6.2	22.5	2.5	5	0	0	0	0	
Lmi_Abd-2	Abd-2	Lmi	Locusta migratoria	RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	152	2	weak_CPLCP_feature_support	12.5	5.3	8.6	0.7	0.7	6.6	36.2	1.2	0	0	0	0	0	
Lmi_Abd-3	Abd-3	Lmi	Locusta migratoria	RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	123	2	weak_CPLCP_feature_support	8.9	7.3	4.9	2.4	0.8	11.4	38.8	1.2	2	0	0	0	0	
Lmi_Abd-4	Abd-4	Lmi	Locusta migratoria	RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	134	2	weak_CPLCP_feature_support	11.9	6.0	4.5	3.7	0.7	9.0	37.5	1.2	0	0	0	0	0	
Lmi_Abd-5	Abd-5	Lmi	Locusta migratoria	RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	100	1	weak_CPLCP_feature_support	2.0	10.0	6.0	5.0	0.0	10.0	36.2	0.0	0	0	0	0	0	
Lmi_Abd-6	Abd-6	Lmi	Locusta migratoria	CPR RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	100	1	weak_CPLCP_feature_support	3.0	7.0	3.0	6.0	0.0	11.0	32.5	0.0	0	0	0	0	0	
Lmi_Abd-8	Abd-8	Lmi	Locusta migratoria	RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	161	2	weak_CPLCP_feature_support	15.5	1.9	4.3	1.2	1.9	9.3	36.2	3.8	0	0	0	0	0	
Lmi_Abd-9	Abd-9	Lmi	Locusta migratoria	RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	145	2	weak_CPLCP_feature_support	11.0	13.8	3.4	0.0	0.0	9.7	32.5	0.0	3	0	0	0	0	
Lmi_CDA1	CDA1	Lmi	Locusta migratoria	Chitin deacetylase - group I	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	535	3	moderate_CPLCP_feature_support	5.8	6.4	3.0	5.4	2.8	5.4	30.0	1.2	0	2	0	2	0	
Lmi_CDA2	CDA2	Lmi	Locusta migratoria	Chitin deacetylase - group I	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	541	3	moderate_CPLCP_feature_support	6.5	5.2	2.4	3.9	2.2	6.3	38.8	0.0	2	3	0	1	0	
Lmi_CP	CP	Lmi	Locusta migratoria	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	359	2	weak_CPLCP_feature_support	7.8	9.2	4.5	1.9	3.3	9.5	32.5	0.0	3	1	0	1	0	
Lmi_CP4	CP4	Lmi	Locusta migratoria	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	113	3	moderate_CPLCP_feature_support	4.4	11.5	8.8	3.5	4.4	15.9	31.2	6.2	0	1	0	1	1	
Lmi_CPFL2	CPFL2	Lmi	Locusta migratoria	CPFL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	104	1	weak_CPLCP_feature_support	14.4	7.7	8.7	0.0	1.0	6.7	21.2	1.2	0	1	0	0	0	
Lmi_CPH-1	CPH-1	Lmi	Locusta migratoria	CPH	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	137	1	weak_CPLCP_feature_support	5.1	8.0	0.0	1.5	0.7	10.2	30.0	0.0	0	0	0	0	0	
Lmi_CP_66D	CP_66D	Lmi	Locusta migratoria	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	322	2	weak_CPLCP_feature_support	9.9	5.0	6.8	2.2	0.0	6.5	30.0	0.0	2	0	0	0	0	
Lmi_MHSP	MHSP	Lmi	Locusta migratoria	His-rich RR2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	182	2	weak_CPLCP_feature_support	1.6	6.0	6.6	4.9	19.2	36.8	15.0	16.2	1	0	0	6	4	
Lmi_NCP14.9	NCP14.9	Lmi	Locusta migratoria	RR-3	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	262	3	moderate_CPLCP_feature_support	9.9	12.2	3.1	4.2	0.8	4.2	25.0	1.2	5	0	0	0	0	
Lmi_Obst-A1	Obst-A1	Lmi	Locusta migratoria	CPAP3	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	242	2	weak_CPLCP_feature_support	8.3	6.2	3.3	7.9	2.1	7.4	26.2	2.5	0	0	0	0	0	
Lmi_Obst-A2	Obst-A2	Lmi	Locusta migratoria	CPAP3	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	238	2	weak_CPLCP_feature_support	11.3	6.3	3.4	5.0	1.7	7.1	35.0	2.5	1	0	0	0	0	
Lmi_Obst-B	Obst-B	Lmi	Locusta migratoria	CPAP3	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	288	3	moderate_CPLCP_feature_support	8.7	4.9	4.5	6.9	1.7	5.6	31.2	1.2	1	0	0	1	0	
Lmi_Obst-C	Obst-C	Lmi	Locusta migratoria	CPAP3	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	237	1	weak_CPLCP_feature_support	6.3	5.9	5.1	5.9	2.1	8.0	32.5	2.5	0	0	0	0	0	
Lmi_Obst-D1	Obst-D1	Lmi	Locusta migratoria	CPAP3	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	230	2	weak_CPLCP_feature_support	9.6	9.1	3.9	4.3	3.0	7.8	25.0	0.0	1	0	0	0	0	
Lmi_Obst-D2	Obst-D2	Lmi	Locusta migratoria	CPAP3	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	223	2	weak_CPLCP_feature_support	8.1	6.7	4.5	3.1	2.7	8.5	30.0	1.2	0	0	0	0	0	
Lmi_Obst-E1	Obst-E1	Lmi	Locusta migratoria	CPAP3	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	258	2	weak_CPLCP_feature_support	8.1	5.0	3.5	3.9	0.4	8.9	31.2	0.0	1	0	0	0	0	
Lmi_Obst-F	Obst-F	Lmi	Locusta migratoria	CPAP1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	101	1	weak_CPLCP_feature_support	5.9	5.9	8.9	2.0	1.0	7.9	36.2	1.2	0	0	0	0	0	
Lmi_Obst-H	Obst-H	Lmi	Locusta migratoria	CPAP1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	240	3	moderate_CPLCP_feature_support	11.7	5.4	7.5	4.2	2.5	5.4	32.5	0.0	2	1	0	1	0	
Lmi_Snsl	Snsl	Lmi	Locusta migratoria	ABC transporter	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	177	1	weak_CPLCP_feature_support	6.2	4.0	1.7	5.1	2.8	6.2	26.2	2.5	0	0	0	0	0	
Lmi_flexible_cuticle_protein_12	flexible_cuticle_protein_12	Lmi	Locusta migratoria	RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	126	1	weak_CPLCP_feature_support	5.6	6.3	4.0	7.9	0.0	7.9	36.2	0.0	0	0	0	0	0	
Lst_CPR1	CPR1	Lst	Laodelphax striatellus	CPR RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	215	2	weak_CPLCP_feature_support	12.1	3.7	11.2	6.0	1.4	7.9	31.2	1.2	1	0	0	0	0	
Lst_NCup	NCup	Lst	Laodelphax striatellus	CPR RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	215	2	weak_CPLCP_feature_support	12.1	3.7	11.2	6.0	1.4	7.9	31.2	1.2	1	0	0	0	0	
Mal_Lac2	Lac2	Mal	Monochamus alternatus	Muticopper oxidase / Phenol oxidase	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	741	4	moderate_CPLCP_feature_support	7.4	6.7	3.4	2.6	3.9	8.1	36.2	5.0	4	2	0	3	0	
Mme_CPR14	CPR14	Mme	Microplitis mediator	CPR RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	175	2	weak_CPLCP_feature_support	10.3	8.6	4.6	1.7	3.4	8.6	32.5	3.8	4	1	0	0	0	
Mme_CPR3	CPR3	Mme	Microplitis mediator	CPR RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	104	1	weak_CPLCP_feature_support	5.8	17.3	5.8	2.9	1.0	8.7	35.0	1.2	2	0	0	0	0	
Mpe_CP1	CP1	Mpe	Myzus persicae	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	226	2	weak_CPLCP_feature_support	13.7	4.4	16.8	4.9	0.9	4.4	18.8	0.0	1	2	0	0	0	
Mpe_CP2	CP2	Mpe	Myzus persicae	CPR RR-2	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	228	1	weak_CPLCP_feature_support	10.1	14.5	6.1	5.7	0.4	3.9	18.8	0.0	3	1	0	0	0	
Mpe_CP4	CP4	Mpe	Myzus persicae	CPR RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	135	2	weak_CPLCP_feature_support	10.4	10.4	5.9	3.0	0.7	7.4	35.0	1.2	1	1	0	0	0	
Mpe_CP5	CP5	Mpe	Myzus persicae	CPR RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	248	2	weak_CPLCP_feature_support	10.1	10.5	13.3	5.2	0.4	12.9	23.8	1.2	5	0	0	0	0	
Mpe_Stylin-01	Stylin-01	Mpe	Myzus persicae	CPR RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	135	2	weak_CPLCP_feature_support	10.4	10.4	5.9	3.0	0.7	7.4	35.0	1.2	1	1	0	0	0	
Mpu_Lac2	Lac2	Mpu	Megacopta punctatissima	Muticopper oxidase / Phenol oxidase	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	729	4	moderate_CPLCP_feature_support	9.1	7.0	2.9	2.3	4.0	7.3	31.2	7.5	4	1	0	4	0	
Mse_LCP-14	LCP-14	Mse	Manduca sexta	CPR RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	125	1	weak_CPLCP_feature_support	6.4	13.6	7.2	5.6	0.8	7.2	32.5	1.2	0	0	0	0	0	
Mse_LCP16-17	LCP16-17	Mse	Manduca sexta	CPR RR-1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	111	2	weak_CPLCP_feature_support	8.1	9.0	6.3	6.3	1.8	8.1	33.8	2.5	0	0	0	0	0	
Nlu_CP21.92	CP21.92	Nlu	Nilaparvata lugens	NULL	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	234	4	moderate_CPLCP_feature_support	15.0	21.4	6.8	4.7	6.0	1.7	8.8	3.8	10	2	0	1	0	
Nlu_CPAP1-A	CPAP1-A	Nlu	Nilaparvata lugens	CPAP1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	208	4	moderate_CPLCP_feature_support	12.5	7.7	4.8	5.3	7.2	6.2	21.2	5.0	2	2	0	2	0	
Nlu_CPAP1-B	CPAP1-B	Nlu	Nilaparvata lugens	CPAP1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	200	3	moderate_CPLCP_feature_support	11.5	6.0	4.0	2.5	1.5	7.5	31.2	3.8	2	2	0	0	0	
Nlu_CPAP1-C	CPAP1-C	Nlu	Nilaparvata lugens	CPAP1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	785	2	weak_CPLCP_feature_support	7.8	5.0	2.0	4.6	3.2	3.2	35.0	3.8	2	1	0	1	0	
Nlu_CPAP1-D	CPAP1-D	Nlu	Nilaparvata lugens	CPAP1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	154	3	moderate_CPLCP_feature_support	5.8	6.5	7.8	1.3	7.8	7.8	21.2	6.2	0	2	0	1	0	
Nlu_CPAP1-E_iso1	CPAP1-E	Nlu	Nilaparvata lugens	CPAP1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	126	2	weak_CPLCP_feature_support	6.3	6.3	7.9	4.0	4.0	2.4	27.5	3.8	0	1	0	1	0	
Nlu_CPAP1-E_iso2	CPAP1-E_iso2	Nlu	Nilaparvata lugens	CPAP1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	150	1	weak_CPLCP_feature_support	6.7	10.7	1.3	4.0	2.7	4.0	26.2	3.8	0	0	0	0	0	
Nlu_CPAP1-F	CPAP1-F	Nlu	Nilaparvata lugens	CPAP1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	274	1	weak_CPLCP_feature_support	7.7	5.5	4.7	5.8	1.1	3.6	51.2	1.2	0	1	0	0	0	
Nlu_CPAP1-G	CPAP1-G	Nlu	Nilaparvata lugens	CPAP1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	359	2	weak_CPLCP_feature_support	11.1	5.3	5.0	1.9	2.8	1.7	36.2	3.8	3	1	0	0	0	
Nlu_CPAP1-H	CPAP1-H	Nlu	Nilaparvata lugens	CPAP1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	moderate_CPLCP_features_but_no_confident_HMM	1308	4	moderate_CPLCP_feature_support	8.1	4.3	5.7	6.0	1.8	3.6	32.5	1.2	8	1	0	2	1	
Nlu_CPAP1-I	CPAP1-I	Nlu	Nilaparvata lugens	CPAP1	0.0		no	no_confident_CPLCP_hit	low	no_confident_hit	weak_CPLCP_features_but_no_confident_HMM	824	2	weak_CPLCP_feature_support	5.2	5.0	7.9	4.0	0.5	4.0	26.2	1.2	4	3	0	0	0	
