protein_id	protein_name	species_code	species_name	current_family	CPG_score	CPG_evalue	CPH_score	CPH_evalue	delta_CPG_minus_CPH	higher_score_prediction	CPG_feature_score	CPG_feature_class	CPH_feature_score	CPH_feature_class	glycine_percent	alanine_percent	proline_percent	tyrosine_percent	valine_percent	histidine_percent	GGX_count	GGXGG_count	GGYGG_count	GGG_or_more_count	GY_or_YG_count	GH_or_HG_count	AAP_count	AAPA_or_AAPV_count	AP_or_PA_count	PV_or_PY_count	status	review_note
Dwi_CPF2	CPF2	Dwi	Drosophila willistoni	CPF	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	7	strong_CPH_feature_support	3.2	24.2	11.5	7.9	13.9	3.2	0	0	0	0	2	0	10	9	25	10	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPF3	CPF3	Dwi	Drosophila willistoni	CPF	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	7	strong_CPH_feature_support	3.6	25.6	11.8	8.2	17.4	2.1	1	0	0	0	2	0	8	8	19	8	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPLCG1	CPLCG1	Dwi	Drosophila willistoni	CPLCG	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	6	strong_CPH_feature_support	9.0	27.1	11.8	1.4	15.3	4.2	1	0	0	0	1	2	2	2	10	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPLCG2	CPLCG2	Dwi	Drosophila willistoni	CPLCG	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	3	moderate_CPH_feature_support	16.8	21.9	7.3	1.5	9.5	4.4	1	0	0	0	0	5	2	0	8	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPLCG3	CPLCG3	Dwi	Drosophila willistoni	CPLCG	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	6	strong_CPH_feature_support	6.7	25.2	9.6	1.5	17.8	6.7	0	0	0	0	0	2	4	3	9	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_10	CPR_Uncharacterized_10	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	5.5	16.9	6.6	3.8	9.8	7.1	0	0	0	0	0	2	1	0	3	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_100	CPR_Uncharacterized_100	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	3	moderate_CPG_feature_support	1	weak_CPH_feature_support	18.1	7.9	15.0	7.1	7.1	3.1	4	2	0	1	2	0	0	0	1	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_101	CPR_Uncharacterized_101	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	11.3	5.6	1.4	7.0	4.2	9.9	0	0	0	0	1	2	0	0	0	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_103	CPR_Uncharacterized_103	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	8.9	11.6	7.1	8.0	5.4	2.7	0	0	0	0	2	1	0	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_104	CPR_Uncharacterized_104	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	10.0	12.9	7.9	7.9	5.0	1.4	3	0	0	0	0	0	0	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_106	CPR_Uncharacterized_106	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	6.8	8.1	14.0	12.3	3.8	2.1	0	0	0	0	5	0	0	0	8	7	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_107	CPR_Uncharacterized_107	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	5	strong_CPH_feature_support	6.9	9.5	14.9	6.2	6.9	1.1	1	0	0	0	4	0	1	1	11	4	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_108	CPR_Uncharacterized_108	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	8.1	9.1	3.0	6.1	9.1	1.0	0	0	0	0	2	0	0	0	0	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_109	CPR_Uncharacterized_109	Dwi	Drosophila willistoni	CPR	0.0	None	5.0	4.2	-5.0	CPH	0	no_CPG_feature_support	7	strong_CPH_feature_support	4.2	26.3	11.1	5.8	12.6	0.5	0	0	0	0	2	0	9	5	16	4	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_11	CPR_Uncharacterized_11	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	7.3	8.0	5.8	5.1	8.0	4.4	1	0	0	0	0	2	1	1	1	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_110	CPR_Uncharacterized_110	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	6	strong_CPH_feature_support	4.6	15.2	7.9	5.3	14.6	6.0	0	0	0	0	1	1	1	1	4	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_111	CPR_Uncharacterized_111	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	6	strong_CPH_feature_support	4.0	21.7	11.1	3.5	12.6	1.0	0	0	0	0	1	1	5	3	14	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_112	CPR_Uncharacterized_112	Dwi	Drosophila willistoni	CPR	0.0	None	12.5	0.022	-12.5	CPH	0	no_CPG_feature_support	7	strong_CPH_feature_support	2.7	28.3	9.1	7.8	13.7	5.0	0	0	0	0	0	0	9	9	15	5	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_113	CPR_Uncharacterized_113	Dwi	Drosophila willistoni	CPR	0.0	None	12.5	0.022	-12.5	CPH	0	no_CPG_feature_support	7	strong_CPH_feature_support	2.7	28.3	9.1	7.8	13.7	5.0	0	0	0	0	0	0	9	9	15	5	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_114	CPR_Uncharacterized_114	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	3.2	15.9	6.8	7.3	9.5	11.8	0	0	0	0	1	1	2	0	5	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_115	CPR_Uncharacterized_115	Dwi	Drosophila willistoni	CPR	0.0	None	25.5	2.1e-06	-25.5	CPH	1	weak_CPG_feature_support	7	strong_CPH_feature_support	4.5	20.7	8.4	8.4	15.6	5.6	0	0	0	0	4	0	5	3	10	5	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_116	CPR_Uncharacterized_116	Dwi	Drosophila willistoni	CPR	0.0	None	15.5	0.0025	-15.5	CPH	1	weak_CPG_feature_support	7	strong_CPH_feature_support	3.1	25.4	9.6	8.8	15.8	6.6	0	0	0	0	3	0	9	6	17	6	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_12	CPR_Uncharacterized_12	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	12.6	8.9	6.5	4.5	8.9	1.6	2	0	0	0	2	0	0	0	2	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_121	CPR_Uncharacterized_121	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	6	strong_CPH_feature_support	7.3	18.1	21.1	7.8	6.5	7.3	0	0	0	0	5	3	2	1	26	6	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_122	CPR_Uncharacterized_122	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	6.4	10.2	15.3	8.5	1.7	3.0	0	0	0	0	1	1	1	0	12	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_123	CPR_Uncharacterized_123	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	7	strong_CPH_feature_support	3.4	17.7	12.0	5.7	13.1	1.1	2	0	0	0	2	0	8	5	24	12	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_124	CPR_Uncharacterized_124	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	6.0	9.0	6.0	3.8	9.0	1.5	0	0	0	0	0	0	1	0	3	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_126	CPR_Uncharacterized_126	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	8.2	6.0	6.0	6.7	9.0	6.0	0	0	0	0	0	1	0	0	0	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_128	CPR_Uncharacterized_128	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	5.3	12.2	10.7	4.6	2.3	0.8	0	0	0	0	0	0	0	0	3	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_129	CPR_Uncharacterized_129	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	7.4	10.4	4.3	11.7	8.6	1.8	0	0	0	0	0	1	0	0	1	4	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_13	CPR_Uncharacterized_13	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	8.0	10.0	6.8	7.2	4.4	4.0	0	0	0	0	1	3	0	0	4	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_131	CPR_Uncharacterized_131	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	6.7	7.7	4.8	3.8	1.4	5.8	2	0	0	0	1	0	0	0	0	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_133	CPR_Uncharacterized_133	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	4	moderate_CPG_feature_support	0	no_CPH_feature_support	16.7	10.0	5.6	6.8	4.4	1.6	6	1	0	1	1	0	0	0	0	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_14	CPR_Uncharacterized_14	Dwi	Drosophila willistoni	CPR	0.0	None	15.1	0.0032	-15.1	CPH	0	no_CPG_feature_support	4	moderate_CPH_feature_support	7.7	16.3	4.8	3.8	11.5	1.9	0	0	0	0	0	1	1	1	2	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_15	CPR_Uncharacterized_15	Dwi	Drosophila willistoni	CPR	0.0	None	17.0	0.00088	-17.0	CPH	0	no_CPG_feature_support	4	moderate_CPH_feature_support	7.7	13.5	5.8	3.8	11.5	1.9	0	0	0	0	0	1	1	1	2	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_17	CPR_Uncharacterized_17	Dwi	Drosophila willistoni	CPR	14.9	0.0032	0.0	None	14.9	CPG	0	no_CPG_feature_support	4	moderate_CPH_feature_support	9.3	13.9	5.6	4.6	8.3	2.8	0	0	0	0	1	1	1	1	2	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_18	CPR_Uncharacterized_18	Dwi	Drosophila willistoni	CPR	0.0	None	16.0	0.0017	-16.0	CPH	0	no_CPG_feature_support	3	moderate_CPH_feature_support	7.6	13.3	5.7	5.7	12.4	1.9	0	0	0	0	0	1	1	0	2	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_20	CPR_Uncharacterized_20	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	13.1	6.6	3.3	6.6	3.3	0.0	1	0	0	0	1	0	0	0	0	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_21	CPR_Uncharacterized_21	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	9.7	8.1	4.8	4.8	4.8	4.8	0	0	0	0	0	0	0	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_23	CPR_Uncharacterized_23	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	7.8	6.1	4.3	5.2	10.4	2.6	0	0	0	0	1	0	1	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_24	CPR_Uncharacterized_24	Dwi	Drosophila willistoni	CPR	13.9	0.0066	15.4	0.0028	-1.5	CPH	0	no_CPG_feature_support	2	weak_CPH_feature_support	7.9	11.9	4.0	6.9	9.9	2.0	0	0	0	0	0	1	1	0	1	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_26	CPR_Uncharacterized_26	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	7.4	12.0	4.6	4.6	9.3	2.8	0	0	0	0	1	0	1	1	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_27	CPR_Uncharacterized_27	Dwi	Drosophila willistoni	CPR	0.0	None	14.1	0.0067	-14.1	CPH	0	no_CPG_feature_support	2	weak_CPH_feature_support	6.9	8.9	5.0	4.0	12.9	3.0	0	0	0	0	0	1	0	0	1	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_28	CPR_Uncharacterized_28	Dwi	Drosophila willistoni	CPR	0.0	None	14.1	0.0065	-14.1	CPH	0	no_CPG_feature_support	2	weak_CPH_feature_support	6.9	9.8	4.9	2.9	12.7	2.9	0	0	0	0	0	1	0	0	1	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_29	CPR_Uncharacterized_29	Dwi	Drosophila willistoni	CPR	14.1	0.0058	14.7	0.0044	-0.6	CPH	0	no_CPG_feature_support	2	weak_CPH_feature_support	9.5	11.4	3.8	5.7	10.5	2.9	0	0	0	0	0	1	1	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_31	CPR_Uncharacterized_31	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	11.5	5.7	4.6	4.6	8.0	1.1	1	0	0	0	1	0	0	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_32	CPR_Uncharacterized_32	Dwi	Drosophila willistoni	CPR	0.0	None	15.2	0.003	-15.2	CPH	0	no_CPG_feature_support	4	moderate_CPH_feature_support	9.9	13.9	4.0	5.0	9.9	2.0	0	0	0	0	0	1	1	1	1	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_34	CPR_Uncharacterized_34	Dwi	Drosophila willistoni	CPR	0.0	None	15.7	0.0022	-15.7	CPH	0	no_CPG_feature_support	4	moderate_CPH_feature_support	9.6	13.5	4.8	3.8	10.6	1.9	0	0	0	0	0	1	1	1	2	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_35	CPR_Uncharacterized_35	Dwi	Drosophila willistoni	CPR	0.0	None	15.7	0.0022	-15.7	CPH	0	no_CPG_feature_support	4	moderate_CPH_feature_support	9.6	13.5	4.8	3.8	10.6	1.9	0	0	0	0	0	1	1	1	2	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_37	CPR_Uncharacterized_37	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	8.3	5.6	5.6	5.6	4.6	4.6	2	0	0	0	2	1	0	0	1	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_38	CPR_Uncharacterized_38	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	4	moderate_CPG_feature_support	3	moderate_CPH_feature_support	15.0	8.1	16.2	5.3	1.2	1.2	5	1	0	2	7	1	0	0	7	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_4	CPR_Uncharacterized_4	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	8.0	11.7	8.0	8.8	5.1	0.7	1	0	0	0	2	0	0	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_40	CPR_Uncharacterized_40	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	7.0	3.5	7.0	7.0	8.7	1.7	1	0	0	0	0	1	0	0	0	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_41	CPR_Uncharacterized_41	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	8.2	13.4	6.7	7.5	7.5	3.0	1	0	0	0	1	1	0	0	1	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_42	CPR_Uncharacterized_42	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	6.8	9.9	7.9	5.2	4.7	5.8	1	0	0	0	1	1	0	0	2	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_43	CPR_Uncharacterized_43	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	4	moderate_CPH_feature_support	5.4	12.3	10.0	4.6	5.4	0.8	0	0	0	0	1	0	1	1	2	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_44	CPR_Uncharacterized_44	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	5	strong_CPG_feature_support	2	weak_CPH_feature_support	17.1	7.1	9.0	8.6	2.9	1.0	7	3	0	3	7	1	0	0	6	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_45	CPR_Uncharacterized_45	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	4.4	8.8	3.3	5.5	12.1	6.6	0	0	0	0	1	1	0	0	1	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_47	CPR_Uncharacterized_47	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	2	weak_CPG_feature_support	5	strong_CPH_feature_support	11.2	13.3	8.1	1.7	11.8	1.2	6	0	0	1	0	0	0	0	6	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_48	CPR_Uncharacterized_48	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	4.2	16.0	9.2	4.2	7.6	2.5	0	0	0	0	1	0	0	0	0	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_49	CPR_Uncharacterized_49	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	6.1	13.2	7.0	1.8	10.5	3.5	0	0	0	0	1	1	0	0	0	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_5	CPR_Uncharacterized_5	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	7.6	8.1	3.0	2.0	9.1	5.6	1	0	0	0	0	1	0	0	0	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_50	CPR_Uncharacterized_50	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	3	moderate_CPH_feature_support	6.2	8.0	8.9	2.7	11.6	0.0	0	0	0	0	1	0	0	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_51	CPR_Uncharacterized_51	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	6.0	13.7	6.8	4.3	6.0	3.4	0	0	0	0	1	1	0	0	1	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_52	CPR_Uncharacterized_52	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	6.2	13.4	7.1	1.8	7.1	4.5	0	0	0	0	1	2	0	0	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_53	CPR_Uncharacterized_53	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	7.8	10.1	7.8	1.6	9.3	9.3	0	0	0	0	1	4	0	0	0	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_55	CPR_Uncharacterized_55	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	7.8	9.4	6.2	5.5	5.5	7.8	0	0	0	0	2	2	0	0	0	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_56	CPR_Uncharacterized_56	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	7.8	5.2	5.2	4.2	3.6	5.7	0	0	0	0	0	3	0	0	2	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_57	CPR_Uncharacterized_57	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	9.2	4.2	2.5	5.8	5.8	1.7	0	0	0	0	1	0	0	0	0	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_58	CPR_Uncharacterized_58	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	8.5	4.2	2.5	5.9	5.9	2.5	0	0	0	0	1	1	0	0	0	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_6	CPR_Uncharacterized_6	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	6.9	6.9	4.6	6.1	8.4	0.0	0	0	0	0	1	0	0	0	0	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_63	CPR_Uncharacterized_63	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	2	weak_CPH_feature_support	7.1	7.1	6.4	9.3	6.4	2.9	1	0	0	0	5	0	1	1	1	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_65	CPR_Uncharacterized_65	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	1.6	4.7	1.6	1.9	2.2	0.0	0	0	0	0	0	0	0	0	0	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_66	CPR_Uncharacterized_66	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	8.8	4.4	4.4	10.9	5.8	2.2	2	0	0	0	2	0	0	0	0	2	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_68	CPR_Uncharacterized_68	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	1	weak_CPG_feature_support	2	weak_CPH_feature_support	13.3	7.4	3.7	10.6	8.0	9.6	0	0	0	0	9	8	1	0	2	3	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_69	CPR_Uncharacterized_69	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	2	weak_CPH_feature_support	4.3	6.6	9.3	5.4	4.3	8.1	0	0	0	0	1	1	0	0	2	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_7	CPR_Uncharacterized_7	Dwi	Drosophila willistoni	CPR	0.0	None	0.0	None	0.0	no_hit	0	no_CPG_feature_support	1	weak_CPH_feature_support	8.7	9.6	1.9	7.7	5.8	1.0	0	0	0	0	1	0	0	0	0	1	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
Dwi_CPR_Uncharacterized_71	CPR_Uncharacterized_71	Dwi	Drosophila willistoni	CPR	11.4	0.039	0.0	None	11.4	CPG	3	moderate_CPG_feature_support	1	weak_CPH_feature_support	15.5	10.3	5.2	6.2	7.7	7.2	3	0	0	1	4	5	0	0	4	0	no_confident_CPG_CPH_signal	no_confident_CPG_CPH_signal
