protein_id	length	glycine_percent	histidine_percent	alanine_percent	proline_percent	tyrosine_percent	valine_percent	lysine_percent	GGX_count	GGXGG_count	GGYGG_count	GGG_or_more_count	GY_or_YG_count	GH_or_HG_count	AAP_count	AAPA_or_AAPV_count	AP_or_PA_count	PV_or_PY_count	H_cluster_3_in_20_count	CPG_feature_score	CPG_feature_class	CPH_feature_score	CPH_feature_class	weird_characters
Foc_RR-1_7	157	7.6	1.3	10.2	5.7	5.1	7.6	1.3	1	0	0	0	1	0	0	0	1	0	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Foc_RR-1_8	231	5.2	2.2	13.0	8.7	9.5	7.8	3.0	0	0	0	0	0	0	0	0	7	2	0	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Foc_RR-1_9	154	7.1	4.5	12.3	4.5	4.5	7.8	5.2	0	0	0	0	1	0	1	1	3	2	1	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Foc_RR-2_1	437	22.4	2.1	8.9	9.8	7.8	3.0	1.6	28	8	1	10	25	6	0	0	22	0	1	5	strong_CPG_feature_support	2	weak_CPH_feature_support	
Foc_RR-2_10	131	9.9	12.2	9.9	6.1	5.3	11.5	4.6	1	0	0	0	3	5	1	1	2	2	3	1	weak_CPG_feature_support	3	moderate_CPH_feature_support	
Foc_RR-2_11	223	5.4	10.3	13.0	13.9	13.0	5.8	3.1	1	0	0	0	2	5	0	0	16	1	2	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Foc_RR-2_12	127	11.0	17.3	10.2	3.1	7.9	9.4	3.9	2	0	0	0	2	6	0	0	0	1	5	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Foc_RR-2_13	123	8.1	8.9	13.8	7.3	4.1	8.1	4.9	1	0	0	0	1	1	2	1	4	1	0	0	no_CPG_feature_support	5	strong_CPH_feature_support	
Foc_RR-2_14	218	6.0	7.8	16.1	6.0	8.3	6.9	4.1	0	0	0	0	1	2	0	0	2	2	2	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Foc_RR-2_15	129	10.9	14.7	7.8	3.1	7.8	6.2	6.2	3	0	0	0	2	6	0	0	0	0	3	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Foc_RR-2_16	178	12.4	8.4	9.0	5.1	5.1	7.3	3.9	1	0	0	1	2	4	1	0	1	1	2	1	weak_CPG_feature_support	1	weak_CPH_feature_support	
Foc_RR-2_17	203	27.1	0.0	8.4	16.3	5.9	5.4	3.0	15	4	0	7	4	0	0	0	5	1	0	6	strong_CPG_feature_support	2	weak_CPH_feature_support	
Foc_RR-2_18	183	12.6	0.0	6.0	4.9	14.2	7.1	0.5	6	0	0	0	6	0	1	1	2	0	0	2	weak_CPG_feature_support	2	weak_CPH_feature_support	
Foc_RR-2_19	116	11.2	6.0	12.1	6.9	6.0	7.8	2.6	2	0	0	1	2	1	1	0	2	0	1	1	weak_CPG_feature_support	2	weak_CPH_feature_support	
Foc_RR-2_2	252	8.7	2.4	12.3	7.1	8.7	4.0	2.4	1	0	0	0	2	1	1	1	4	3	0	0	no_CPG_feature_support	5	strong_CPH_feature_support	
Foc_RR-2_20	340	7.6	0.9	5.0	6.8	4.7	6.5	1.2	2	0	0	0	4	0	0	0	5	3	0	1	weak_CPG_feature_support	3	moderate_CPH_feature_support	
Foc_RR-2_21	389	9.0	8.5	10.0	14.7	2.3	5.7	5.4	4	0	0	2	1	7	0	0	7	2	5	1	weak_CPG_feature_support	3	moderate_CPH_feature_support	
Foc_RR-2_22	252	7.1	0.4	8.7	14.3	9.9	11.1	2.0	3	0	0	0	5	0	0	0	7	8	0	1	weak_CPG_feature_support	5	strong_CPH_feature_support	
Foc_RR-2_23	487	20.7	4.5	8.0	7.2	6.0	2.1	0.8	5	1	0	3	19	9	1	0	5	4	3	5	strong_CPG_feature_support	2	weak_CPH_feature_support	
Foc_RR-2_24	553	9.6	4.7	10.8	14.6	3.3	4.9	5.1	4	0	0	1	4	7	1	0	20	7	1	2	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Foc_RR-2_25	1203	12.6	1.2	8.1	13.5	3.0	5.2	2.8	26	2	0	6	8	1	0	0	19	8	1	4	moderate_CPG_feature_support	4	moderate_CPH_feature_support	
Foc_RR-2_26	95	9.5	0.0	11.6	5.3	6.3	11.6	6.3	1	0	0	0	1	0	0	0	1	1	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Foc_RR-2_27	514	4.9	1.6	11.5	10.7	4.3	6.6	1.6	1	0	0	0	2	3	5	1	17	7	1	0	no_CPG_feature_support	5	strong_CPH_feature_support	
Foc_RR-2_28	141	5.0	6.4	15.6	6.4	3.5	9.9	2.8	0	0	0	0	0	2	0	0	2	2	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Foc_RR-2_29	333	5.7	3.3	12.0	11.4	4.5	8.1	2.7	0	0	0	0	0	0	2	1	10	2	1	0	no_CPG_feature_support	6	strong_CPH_feature_support	
Foc_RR-2_3	526	5.5	5.1	12.5	11.4	4.0	8.6	4.8	2	0	0	0	3	4	2	0	16	7	3	1	weak_CPG_feature_support	6	strong_CPH_feature_support	
Foc_RR-2_30	574	7.8	3.0	19.2	7.8	5.6	8.7	1.4	3	0	0	1	3	2	3	2	15	7	2	2	weak_CPG_feature_support	6	strong_CPH_feature_support	
Foc_RR-2_4	219	5.0	3.7	27.4	10.0	9.1	14.6	3.7	0	0	0	0	3	0	9	7	15	11	0	1	weak_CPG_feature_support	7	strong_CPH_feature_support	
Foc_RR-2_5	205	6.3	3.4	11.2	10.2	5.4	14.6	1.0	0	0	0	0	0	1	2	1	6	5	0	0	no_CPG_feature_support	6	strong_CPH_feature_support	
Foc_RR-2_6	208	17.8	2.9	19.7	5.8	8.2	8.2	0.5	10	0	0	0	6	4	2	0	8	2	0	3	moderate_CPG_feature_support	3	moderate_CPH_feature_support	
Foc_RR-2_7	320	5.3	4.7	8.1	5.9	1.6	10.3	1.9	0	0	0	0	0	1	0	0	1	3	2	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Foc_RR-2_8	887	20.5	1.2	10.0	10.8	4.8	2.7	1.1	25	2	0	1	36	4	1	0	47	1	1	5	strong_CPG_feature_support	2	weak_CPH_feature_support	
Foc_RR-2_9	116	11.2	11.2	10.3	2.6	8.6	12.9	4.3	2	1	1	0	2	3	0	0	0	1	2	1	weak_CPG_feature_support	2	weak_CPH_feature_support	
Foc_RR-NC_1	258	10.1	1.9	10.5	14.0	9.3	4.3	2.3	3	0	0	1	4	1	0	0	17	3	0	2	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Foc_RR-NC_2	489	6.1	4.1	22.1	6.3	4.3	14.7	3.1	3	0	0	0	3	5	3	2	18	8	2	1	weak_CPG_feature_support	6	strong_CPH_feature_support	
Foc_RR-NC_3	93	9.7	3.2	5.4	2.2	5.4	7.5	8.6	0	0	0	0	0	0	0	0	0	1	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Foc_RR-NC_4	289	6.9	4.5	12.1	8.7	4.5	8.0	0.7	0	0	0	0	2	1	2	0	6	4	1	0	no_CPG_feature_support	5	strong_CPH_feature_support	
Foc_RR-NC_5	337	3.3	0.6	13.9	14.8	2.4	8.3	3.3	0	0	0	0	1	0	3	0	21	5	0	0	no_CPG_feature_support	6	strong_CPH_feature_support	
Foc_RR-NC_6	288	6.6	3.5	30.9	10.8	4.5	12.5	1.7	2	0	0	0	1	1	13	8	20	14	1	0	no_CPG_feature_support	7	strong_CPH_feature_support	
Foc_RR-NC_7	83	10.8	1.2	2.4	8.4	12.0	7.2	2.4	0	0	0	0	1	0	0	0	0	1	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Foc_RR-NC_8	1019	14.7	1.7	18.0	17.6	5.4	2.0	2.6	24	4	0	2	31	7	3	0	78	2	0	4	moderate_CPG_feature_support	4	moderate_CPH_feature_support	
Foc_RR-NC_9	393	4.8	2.0	11.2	8.9	1.3	5.3	2.3	1	0	0	0	2	0	1	1	12	2	1	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Foc_TWDL1	340	27.1	1.8	4.7	8.5	5.0	2.6	4.4	27	9	0	14	11	0	1	0	9	0	0	6	strong_CPG_feature_support	2	weak_CPH_feature_support	
Foc_TWDL10	176	21.6	4.0	11.4	8.0	4.0	2.8	2.8	11	3	0	4	3	3	0	0	10	0	1	5	strong_CPG_feature_support	1	weak_CPH_feature_support	
Foc_TWDL2	191	34.0	1.6	6.3	7.3	3.7	6.3	4.7	21	11	0	11	1	0	1	0	6	1	0	5	strong_CPG_feature_support	1	weak_CPH_feature_support	
Foc_TWDL3	380	38.7	3.2	5.8	8.9	5.0	2.9	2.4	47	21	0	32	10	9	1	0	10	3	0	6	strong_CPG_feature_support	3	moderate_CPH_feature_support	
Foc_TWDL4	665	11.9	6.9	12.6	9.0	6.2	5.0	2.1	6	0	0	0	14	26	11	5	29	3	11	2	weak_CPG_feature_support	6	strong_CPH_feature_support	
Foc_TWDL5	239	17.6	2.5	9.2	17.6	5.9	5.4	4.6	8	3	0	4	6	2	2	0	16	1	1	5	strong_CPG_feature_support	2	weak_CPH_feature_support	
Foc_TWDL6	231	5.2	2.6	12.1	17.7	6.1	6.1	6.1	1	0	0	0	5	0	1	0	14	0	1	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Foc_TWDL7	264	6.4	1.5	11.7	12.5	5.7	11.7	4.9	1	0	0	0	3	0	0	0	15	2	1	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Foc_TWDL8	128	5.5	0.8	12.5	12.5	5.5	4.7	5.5	2	0	0	0	2	0	3	0	5	1	0	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Foc_TWDL9	415	3.6	1.9	10.6	10.1	2.7	7.2	4.3	1	0	0	0	1	0	0	0	8	3	0	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Har_LCP17	141	7.8	2.1	15.6	9.9	9.2	12.1	5.0	0	0	0	0	2	0	0	0	4	4	0	0	no_CPG_feature_support	6	strong_CPH_feature_support	
Har_SgAbd5	119	9.2	0.8	10.1	3.4	5.0	10.1	3.4	0	0	0	0	1	0	0	0	2	1	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Hvi_CP3L	170	12.4	1.2	15.3	5.9	7.6	1.2	4.1	3	0	0	0	3	1	0	0	1	1	0	1	weak_CPG_feature_support	2	weak_CPH_feature_support	
Iri_ACP10.9	102	5.9	2.0	13.7	6.9	7.8	4.9	4.9	0	0	0	0	0	0	0	0	1	1	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Iri_ACP16.8	161	5.0	4.3	14.9	10.6	5.6	8.1	3.1	0	0	0	0	1	0	2	1	7	4	1	0	no_CPG_feature_support	7	strong_CPH_feature_support	
Isc_EEC00993.1	163	6.7	0.6	12.9	6.1	2.5	10.4	4.3	0	0	0	0	1	0	0	0	2	0	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Isc_EEC01924.1	149	11.4	5.4	17.4	6.0	6.0	12.8	2.7	2	1	1	1	4	2	2	2	5	3	1	3	moderate_CPG_feature_support	6	strong_CPH_feature_support	
Isc_EEC01927.1	170	14.7	2.4	15.3	7.6	7.6	8.2	4.1	4	1	0	2	3	2	2	1	3	4	1	3	moderate_CPG_feature_support	6	strong_CPH_feature_support	
Isc_EEC01928.1	162	12.3	6.2	18.5	5.6	9.3	9.9	3.7	3	1	0	1	5	7	1	1	3	4	2	3	moderate_CPG_feature_support	6	strong_CPH_feature_support	
Isc_EEC03470.1	123	11.4	3.3	11.4	6.5	5.7	6.5	3.3	1	0	0	0	1	0	0	0	2	1	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Isc_EEC03471.1	112	10.7	3.6	9.8	8.0	6.2	8.0	3.6	0	0	0	0	0	0	0	0	2	1	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Isc_EEC04043.1	159	9.4	0.0	12.6	8.8	4.4	12.6	1.9	0	0	0	0	3	0	2	1	6	2	0	1	weak_CPG_feature_support	6	strong_CPH_feature_support	
Isc_EEC04044.1	194	12.9	3.1	11.9	5.7	3.6	7.2	2.6	3	1	0	1	3	3	0	0	3	1	1	3	moderate_CPG_feature_support	2	weak_CPH_feature_support	
Isc_EEC04237.1	246	7.3	1.2	11.4	6.9	2.4	7.3	5.3	1	0	0	0	2	0	0	0	5	1	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Isc_EEC04674.1	161	7.5	1.2	11.2	7.5	5.0	9.3	1.9	2	0	0	0	1	2	0	0	5	2	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Isc_EEC04675.1	166	38.6	1.8	7.8	3.0	7.2	2.4	1.2	18	10	6	11	8	3	0	0	3	0	0	6	strong_CPG_feature_support	1	weak_CPH_feature_support	
Isc_EEC07075.1	196	7.1	2.0	10.7	4.1	3.6	5.6	3.6	1	0	0	0	2	0	0	0	2	1	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Isc_EEC07402.1	135	5.9	0.7	7.4	5.9	5.2	8.9	5.2	1	0	0	0	1	0	0	0	3	0	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Isc_EEC08503.1	117	10.3	1.7	12.8	6.8	4.3	5.1	1.7	0	0	0	0	0	0	1	0	3	1	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Isc_EEC09165.1	114	12.3	2.6	11.4	6.1	6.1	4.4	2.6	1	0	0	0	1	0	0	0	3	1	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Isc_EEC09166.1	122	10.7	2.5	11.5	5.7	5.7	5.7	2.5	0	0	0	0	1	0	0	0	2	1	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Isc_EEC09495.1	101	17.8	6.9	10.9	5.9	11.9	7.9	4.0	1	0	0	0	7	5	1	0	3	2	0	2	weak_CPG_feature_support	1	weak_CPH_feature_support	
Isc_EEC11064.1	94	24.5	5.3	11.7	7.4	5.3	6.4	4.3	5	2	2	2	3	1	0	0	4	1	0	5	strong_CPG_feature_support	1	weak_CPH_feature_support	
Isc_EEC11084.1	712	11.9	3.4	7.4	5.3	5.6	8.0	3.4	8	3	3	4	14	10	2	0	5	7	2	4	moderate_CPG_feature_support	4	moderate_CPH_feature_support	
Isc_EEC12627.1	523	6.9	2.1	8.8	12.8	4.2	5.0	3.1	5	0	0	1	4	0	2	1	14	1	0	3	moderate_CPG_feature_support	4	moderate_CPH_feature_support	
Isc_EEC14149.1	374	10.7	1.9	13.9	10.4	3.5	11.0	2.7	3	0	0	0	6	1	2	1	19	7	0	1	weak_CPG_feature_support	7	strong_CPH_feature_support	
Isc_EEC17151.1	325	8.0	3.1	9.2	11.7	3.4	3.7	2.5	3	0	0	0	2	1	0	0	9	0	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Lmi_ACP7	147	6.1	4.8	26.5	8.8	8.8	10.9	2.7	0	0	0	0	2	0	6	5	8	2	0	0	no_CPG_feature_support	6	strong_CPH_feature_support	
Lmi_ATX63079	205	6.3	1.0	10.7	18.5	8.8	3.9	2.0	0	0	0	0	0	0	0	0	8	1	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Lmi_Abd-1	193	6.2	1.6	12.4	16.6	3.1	7.3	2.1	0	0	0	0	0	1	0	0	4	5	0	0	no_CPG_feature_support	5	strong_CPH_feature_support	
Lmi_Abd-2	152	6.6	0.7	9.2	12.5	8.6	5.3	0.7	0	0	0	0	1	0	0	0	1	0	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Lmi_Abd-3	123	11.4	0.8	13.0	8.9	4.9	7.3	2.4	1	0	0	0	1	0	0	0	1	2	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Lmi_Abd-4	134	9.0	0.7	9.7	11.9	4.5	6.0	3.7	0	0	0	0	0	0	0	0	2	0	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Lmi_Abd-5	100	10.0	0.0	11.0	2.0	6.0	10.0	5.0	0	0	0	0	1	0	0	0	0	0	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Lmi_Abd-6	100	11.0	0.0	9.0	3.0	3.0	7.0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Lmi_Abd-8	161	9.3	1.9	10.6	15.5	4.3	1.9	1.2	0	0	0	0	0	0	0	0	3	0	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Lmi_Abd-9	145	9.7	0.0	15.2	11.0	3.4	13.8	0.0	0	0	0	0	0	0	1	0	4	3	0	0	no_CPG_feature_support	6	strong_CPH_feature_support	
Lmi_CDA1	535	5.4	2.8	6.0	5.8	3.0	6.4	5.4	1	0	0	0	0	2	0	0	7	2	2	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Lmi_CDA2	541	6.3	2.2	5.0	6.5	2.4	5.2	3.9	2	0	0	0	0	1	0	0	4	5	1	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Lmi_CP	359	9.5	3.3	13.4	7.8	4.5	9.2	1.9	4	0	0	0	3	2	0	0	8	4	1	1	weak_CPG_feature_support	5	strong_CPH_feature_support	
Lmi_CP4	113	15.9	4.4	8.8	4.4	8.8	11.5	3.5	3	1	1	0	5	2	0	0	1	1	1	3	moderate_CPG_feature_support	1	weak_CPH_feature_support	
Lmi_CPFL2	104	6.7	1.0	19.2	14.4	8.7	7.7	0.0	0	0	0	0	2	0	0	0	6	1	0	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Lmi_CPH-1	137	10.2	0.7	21.9	5.1	0.0	8.0	1.5	2	0	0	0	0	0	0	0	0	0	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Lmi_CP_66D	322	6.5	0.0	23.3	9.9	6.8	5.0	2.2	3	0	0	0	1	0	0	0	3	2	0	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Lmi_MHSP	182	36.8	19.2	2.7	1.6	6.6	6.0	4.9	23	5	0	5	3	22	0	0	0	1	6	6	strong_CPG_feature_support	0	no_CPH_feature_support	
Lmi_NCP14.9	262	4.2	0.8	16.0	9.9	3.1	12.2	4.2	0	0	0	0	0	0	2	1	11	5	0	0	no_CPG_feature_support	7	strong_CPH_feature_support	
Lmi_Obst-A1	242	7.4	2.1	8.3	8.3	3.3	6.2	7.9	0	0	0	0	0	0	0	0	0	0	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Lmi_Obst-A2	238	7.1	1.7	5.9	11.3	3.4	6.3	5.0	0	0	0	0	2	0	0	0	1	1	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Lmi_Obst-B	288	5.6	1.7	9.0	8.7	4.5	4.9	6.9	1	0	0	0	2	1	1	1	2	1	1	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Lmi_Obst-C	237	8.0	2.1	9.3	6.3	5.1	5.9	5.9	0	0	0	0	4	0	0	0	2	0	0	1	weak_CPG_feature_support	1	weak_CPH_feature_support	
Lmi_Obst-D1	230	7.8	3.0	7.8	9.6	3.9	9.1	4.3	0	0	0	0	1	0	0	0	1	1	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Lmi_Obst-D2	223	8.5	2.7	4.0	8.1	4.5	6.7	3.1	3	0	0	0	2	1	0	0	2	0	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Lmi_Obst-E1	258	8.9	0.4	7.0	8.1	3.5	5.0	3.9	2	0	0	0	2	0	0	0	2	1	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Lmi_Obst-F	101	7.9	1.0	3.0	5.9	8.9	5.9	2.0	0	0	0	0	2	0	0	0	0	0	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Lmi_Obst-H	240	5.4	2.5	6.2	11.7	7.5	5.4	4.2	1	0	0	1	1	0	0	0	4	3	1	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Lmi_Snsl	177	6.2	2.8	4.5	6.2	1.7	4.0	5.1	1	0	0	0	0	0	0	0	0	0	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Lmi_flexible_cuticle_protein_12	126	7.9	0.0	8.7	5.6	4.0	6.3	7.9	1	0	0	0	1	0	1	0	1	0	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Lst_CPR1	215	7.9	1.4	11.6	12.1	11.2	3.7	6.0	1	0	0	0	3	0	1	1	10	1	0	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Lst_NCup	215	7.9	1.4	11.2	12.1	11.2	3.7	6.0	1	0	0	0	3	0	1	1	10	1	0	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Mal_Lac2	741	8.1	3.9	6.3	7.4	3.4	6.7	2.6	4	2	0	1	4	4	0	0	4	6	3	3	moderate_CPG_feature_support	3	moderate_CPH_feature_support	
Mme_CPR14	175	8.6	3.4	12.6	10.3	4.6	8.6	1.7	0	0	0	0	0	0	0	0	3	5	0	0	no_CPG_feature_support	6	strong_CPH_feature_support	
Mme_CPR3	104	8.7	1.0	10.6	5.8	5.8	17.3	2.9	0	0	0	0	1	0	1	1	3	2	0	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Mpe_CP1	226	4.4	0.9	27.0	13.7	16.8	4.4	4.9	1	0	0	0	4	1	7	5	27	3	0	1	weak_CPG_feature_support	6	strong_CPH_feature_support	
Mpe_CP2	228	3.9	0.4	13.6	10.1	6.1	14.5	5.7	0	0	0	0	1	1	0	0	9	4	0	0	no_CPG_feature_support	6	strong_CPH_feature_support	
Mpe_CP4	135	7.4	0.7	11.1	10.4	5.9	10.4	3.0	0	0	0	0	3	0	0	0	4	2	0	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Mpe_CP5	248	12.9	0.4	12.1	10.1	13.3	10.5	5.2	0	0	0	0	18	0	1	0	7	5	0	1	weak_CPG_feature_support	6	strong_CPH_feature_support	
Mpe_Stylin-01	135	7.4	0.7	11.1	10.4	5.9	10.4	3.0	0	0	0	0	3	0	0	0	4	2	0	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Mpu_Lac2	729	7.3	4.0	6.9	9.1	2.9	7.0	2.3	0	0	0	0	5	4	0	0	10	5	4	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Mse_LCP-14	125	7.2	0.8	12.8	6.4	7.2	13.6	5.6	0	0	0	0	1	0	0	0	0	0	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Mse_LCP16-17	111	8.1	1.8	7.2	8.1	6.3	9.0	6.3	0	0	0	0	1	0	0	0	0	0	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Nlu_CP21.92	234	1.7	6.0	24.4	15.0	6.8	21.4	4.7	1	0	0	0	1	1	13	9	23	12	1	0	no_CPG_feature_support	7	strong_CPH_feature_support	
Nlu_CPAP1-A	208	6.2	7.2	9.6	12.5	4.8	7.7	5.3	0	0	0	0	0	2	0	0	8	4	2	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Nlu_CPAP1-B	200	7.5	1.5	5.0	11.5	4.0	6.0	2.5	2	0	0	1	0	0	0	0	4	4	0	1	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Nlu_CPAP1-C	785	3.2	3.2	4.5	7.8	2.0	5.0	4.6	3	0	0	0	1	2	0	0	4	3	1	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Nlu_CPAP1-D	154	7.8	7.8	7.1	5.8	7.8	6.5	1.3	1	0	0	0	1	2	0	0	0	2	1	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Nlu_CPAP1-E_iso1	126	2.4	4.0	6.3	6.3	7.9	6.3	4.0	0	0	0	0	0	0	0	0	0	1	1	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Nlu_CPAP1-E_iso2	150	4.0	2.7	4.7	6.7	1.3	10.7	4.0	0	0	0	0	0	0	0	0	1	0	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Nlu_CPAP1-F	274	3.6	1.1	7.7	7.7	4.7	5.5	5.8	1	0	0	0	1	0	0	0	2	1	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Nlu_CPAP1-G	359	1.7	2.8	6.7	11.1	5.0	5.3	1.9	0	0	0	0	1	0	0	0	4	4	0	0	no_CPG_feature_support	4	moderate_CPH_feature_support	
Nlu_CPAP1-H	1308	3.6	1.8	5.5	8.1	5.7	4.3	6.0	2	0	0	1	4	4	0	0	18	9	2	2	weak_CPG_feature_support	4	moderate_CPH_feature_support	
Nlu_CPAP1-I	824	4.0	0.5	7.8	5.2	7.9	5.0	4.0	3	0	0	0	1	0	2	0	11	7	0	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Nlu_CPAP1-J	1593	4.9	2.2	5.9	7.7	3.4	8.1	4.3	8	1	0	2	4	1	2	0	16	11	1	4	moderate_CPG_feature_support	4	moderate_CPH_feature_support	
Nlu_CPAP1-K	322	5.9	6.8	5.9	10.2	2.5	4.0	5.0	2	0	0	0	0	2	0	0	2	0	2	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Nlu_CPAP1-L	639	7.2	1.7	5.5	6.7	4.4	5.5	3.1	4	0	0	1	1	2	0	0	5	4	1	1	weak_CPG_feature_support	3	moderate_CPH_feature_support	
Nlu_CPAP1-M	1022	3.9	2.1	5.0	7.1	4.6	4.6	4.5	3	0	0	0	5	1	1	0	6	5	2	1	weak_CPG_feature_support	3	moderate_CPH_feature_support	
Nlu_CPAP1-N	408	8.3	1.2	7.6	7.4	2.9	6.4	4.7	5	1	0	1	1	2	0	0	4	2	0	3	moderate_CPG_feature_support	2	weak_CPH_feature_support	
Nlu_CPAP1-O	825	8.2	2.7	6.9	5.9	1.8	6.1	3.8	11	1	0	4	4	0	0	0	4	6	0	4	moderate_CPG_feature_support	3	moderate_CPH_feature_support	
Nlu_CPAP1-P	165	4.2	2.4	3.6	3.6	4.2	5.5	2.4	0	0	0	0	1	0	0	0	0	1	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Nlu_CPAP1-Q	75	2.7	2.7	8.0	0.0	0.0	4.0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	no_CPG_feature_support	1	weak_CPH_feature_support	
Nlu_CPAP3-A1	267	7.9	2.6	8.2	8.2	4.1	6.4	6.4	0	0	0	0	1	1	1	1	3	3	1	0	no_CPG_feature_support	5	strong_CPH_feature_support	
Nlu_CPAP3-A2	240	7.5	2.5	3.8	9.2	3.3	5.4	5.8	1	0	0	0	1	1	0	0	0	1	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Nlu_CPAP3-B	313	6.7	1.9	7.0	8.3	4.5	4.8	6.7	2	1	0	0	3	0	0	0	3	1	0	2	weak_CPG_feature_support	3	moderate_CPH_feature_support	
Nlu_CPAP3-C5a	296	8.4	1.7	7.8	8.8	4.7	4.4	5.7	2	0	0	0	4	0	1	0	4	0	0	1	weak_CPG_feature_support	3	moderate_CPH_feature_support	
Nlu_CPAP3-C5b	243	8.6	2.1	7.0	7.0	5.3	5.3	5.8	0	0	0	0	4	0	0	0	2	0	0	1	weak_CPG_feature_support	1	weak_CPH_feature_support	
Nlu_CPAP3-D1	232	5.2	3.4	9.1	9.9	3.9	5.6	5.2	0	0	0	0	2	0	0	0	2	3	1	0	no_CPG_feature_support	3	moderate_CPH_feature_support	
Nlu_CPAP3-D2	296	7.8	1.4	5.7	10.1	4.4	5.7	2.7	2	0	0	0	2	1	0	0	2	2	0	0	no_CPG_feature_support	2	weak_CPH_feature_support	
Nlu_CPAP3-E	392	13.0	1.5	6.4	7.1	2.0	3.1	1.8	2	0	0	0	2	2	1	0	5	1	1	0	no_CPG_feature_support	2	weak_CPH_feature_support	
