protein_id	length	proline_percent	valine_percent	tyrosine_percent	lysine_percent	histidine_percent	glycine_percent	acidic_polar_percent_full	acidic_polar_percent_Nterm80	histidine_percent_Cterm80	PV_count	PY_count	GLWD_or_GLWE_count	H_cluster_3_in_20_count	GYH_rich_short_count	CPLCP_feature_score	CPLCP_feature_class	weird_characters
Dwi_Tweedle24	229	5.2	6.1	4.8	4.4	0.9	8.3	33.6	37.5	2.5	2	0	0	0	0	1	weak_CPLCP_feature_support	
Dwi_Tweedle25	279	4.3	4.7	2.5	3.6	1.1	17.2	31.9	20.0	2.5	2	0	0	0	0	0	no_CPLCP_feature_support	
Dwi_Tweedle26	283	4.2	4.9	2.8	3.5	1.1	19.1	30.4	21.2	2.5	2	0	0	0	0	0	no_CPLCP_feature_support	
Dwi_Tweedle27	225	4.9	8.4	4.4	4.9	1.3	8.9	32.0	31.2	2.5	2	0	0	0	1	1	weak_CPLCP_feature_support	
Dwi_Tweedle28	381	5.0	4.7	2.6	4.5	1.6	14.7	32.5	35.0	2.5	4	0	0	0	0	1	weak_CPLCP_feature_support	
Dwi_Tweedle3	272	8.5	3.7	4.4	4.8	1.5	30.1	27.2	20.0	0.0	2	1	0	0	3	1	weak_CPLCP_feature_support	
Dwi_Tweedle4	374	17.1	7.0	4.8	5.1	3.5	2.7	31.8	31.2	1.2	4	1	0	1	0	3	moderate_CPLCP_feature_support	
Dwi_Tweedle5	315	9.2	6.7	2.9	3.8	3.5	4.1	37.8	32.5	3.8	3	1	0	0	0	2	weak_CPLCP_feature_support	
Dwi_Tweedle6	361	5.5	5.8	4.2	3.9	2.5	13.9	40.7	32.5	2.5	0	0	0	0	0	1	weak_CPLCP_feature_support	
Dwi_Tweedle7	248	8.1	4.8	5.2	3.6	2.0	9.7	32.7	37.5	1.2	0	2	0	0	1	3	moderate_CPLCP_feature_support	
Dwi_Tweedle8	230	8.7	4.8	5.7	7.4	1.7	13.0	33.5	25.0	1.2	0	0	0	0	0	2	weak_CPLCP_feature_support	
Dwi_Tweedle9	339	5.9	9.7	5.6	3.8	2.1	9.4	38.3	33.8	0.0	5	0	0	1	0	3	moderate_CPLCP_feature_support	
Foc_CPAP1_1	103	8.7	6.8	5.8	2.9	2.9	6.8	35.0	33.8	2.5	1	0	0	0	0	2	weak_CPLCP_feature_support	
Foc_CPAP1_10	1000	10.0	4.6	2.4	1.0	2.3	10.9	42.5	38.8	3.8	1	1	0	0	0	2	weak_CPLCP_feature_support	
Foc_CPAP1_11	602	14.3	4.5	3.5	0.8	0.7	18.8	34.4	32.5	0.0	10	2	0	0	0	4	moderate_CPLCP_feature_support	
Foc_CPAP1_12	1408	21.0	5.0	4.3	2.3	0.7	6.2	32.2	23.8	3.8	5	0	0	1	0	3	moderate_CPLCP_feature_support	
Foc_CPAP1_13	285	6.0	7.7	3.2	1.8	2.5	4.6	38.6	22.5	6.2	2	1	0	0	0	1	weak_CPLCP_feature_support	
Foc_CPAP1_14	429	9.3	4.9	4.7	2.1	2.1	5.1	42.4	40.0	1.2	2	0	0	0	0	2	weak_CPLCP_feature_support	
Foc_CPAP1_15	116	10.3	4.3	4.3	3.4	0.9	2.6	37.1	32.5	0.0	0	1	0	0	0	2	weak_CPLCP_feature_support	
Foc_CPAP1_16	95	4.2	6.3	8.4	0.0	2.1	9.5	35.8	38.8	2.5	1	0	0	0	0	1	weak_CPLCP_feature_support	
Foc_CPAP1_2	104	6.7	6.7	3.8	2.9	1.9	9.6	23.1	20.0	2.5	0	0	0	0	0	0	no_CPLCP_feature_support	
Foc_CPAP1_3	809	9.9	2.8	4.3	3.8	1.4	4.4	48.1	31.2	1.2	1	0	0	0	0	2	weak_CPLCP_feature_support	
Foc_CPAP1_4	681	15.6	4.8	5.0	4.3	2.2	5.9	34.9	30.0	2.5	7	1	0	1	0	4	moderate_CPLCP_feature_support	
Foc_CPAP1_5	229	4.8	6.6	7.0	4.4	3.1	6.6	32.8	26.2	1.2	2	1	0	0	0	1	weak_CPLCP_feature_support	
Foc_CPAP1_6	1116	13.3	4.7	1.5	2.7	3.7	8.2	35.8	41.2	1.2	8	0	0	4	0	4	moderate_CPLCP_feature_support	
Foc_CPAP1_7	205	7.3	7.3	3.9	2.4	2.9	6.8	34.1	40.0	2.5	1	2	0	0	0	2	weak_CPLCP_feature_support	
Foc_CPAP1_8	764	8.5	4.8	2.4	5.0	3.0	4.1	39.9	23.8	2.5	7	0	0	2	0	3	moderate_CPLCP_feature_support	
Foc_CPAP1_9	1831	10.8	5.4	2.4	3.5	1.6	5.0	43.5	31.2	0.0	11	4	0	3	0	5	strong_CPLCP_feature_support	
Foc_CPAP3_1	292	7.5	4.5	4.5	5.5	1.7	9.2	31.2	33.8	0.0	0	0	0	0	0	1	weak_CPLCP_feature_support	
Foc_CPAP3_2	221	7.2	6.3	5.0	4.1	4.1	8.6	27.6	25.0	1.2	0	0	0	2	0	2	weak_CPLCP_feature_support	
Foc_CPAP3_3	279	11.5	8.2	3.2	5.4	2.5	7.9	28.0	27.5	2.5	0	1	0	0	0	2	weak_CPLCP_feature_support	
Foc_CPAP3_4	255	8.2	4.7	4.7	7.8	2.4	6.7	33.7	31.2	2.5	0	0	0	0	0	2	weak_CPLCP_feature_support	
Foc_CPAP3_5	280	9.3	4.3	4.3	8.6	2.1	6.1	32.5	25.0	1.2	0	0	0	0	0	2	weak_CPLCP_feature_support	
Foc_CPAP3_6	354	9.0	5.1	3.1	1.7	1.7	6.5	44.4	32.5	1.2	1	0	0	0	0	2	weak_CPLCP_feature_support	
Foc_CPCFC1	153	17.6	6.5	9.8	0.7	3.9	5.9	21.6	22.5	2.5	2	3	0	0	0	2	weak_CPLCP_feature_support	
Foc_CPCFC2	145	13.8	11.0	6.2	0.0	2.8	7.6	19.3	21.2	3.8	1	2	0	0	0	2	weak_CPLCP_feature_support	
Foc_CPF1	341	11.1	7.9	8.8	1.5	3.5	5.0	17.3	13.8	3.8	12	0	0	0	0	2	weak_CPLCP_feature_support	
Foc_CPF2	251	7.2	9.6	8.4	2.0	2.4	5.6	24.3	31.2	5.0	9	0	0	0	0	3	moderate_CPLCP_feature_support	
Foc_CPF3	176	8.0	8.5	9.1	1.7	2.3	5.7	22.2	31.2	3.8	6	0	0	0	0	2	weak_CPLCP_feature_support	
Foc_CPF4	345	5.5	11.9	2.9	2.0	4.6	10.7	29.9	31.2	11.2	6	0	0	1	0	4	moderate_CPLCP_feature_support	
Foc_CPG1	118	7.6	11.0	16.1	3.4	0.8	23.7	15.3	17.5	1.2	4	0	0	0	3	0	no_CPLCP_feature_support	
Foc_CPG2	202	5.9	4.5	2.5	4.0	2.0	23.3	23.3	26.2	3.8	0	0	0	0	2	1	weak_CPLCP_feature_support	
Foc_CPG3	153	4.6	3.3	6.5	3.9	6.5	25.5	23.5	21.2	1.2	0	0	0	2	4	1	weak_CPLCP_feature_support	
Foc_CPG4	209	4.3	3.8	11.5	2.9	5.3	26.8	17.7	28.8	10.0	1	0	0	1	4	3	moderate_CPLCP_feature_support	
Foc_CPG5	545	10.8	4.6	2.2	1.5	0.7	9.7	41.3	21.2	2.5	4	0	0	0	3	1	weak_CPLCP_feature_support	
Foc_CPG6	221	5.0	1.4	3.6	5.0	0.9	33.0	21.7	27.5	2.5	0	0	0	0	0	1	weak_CPLCP_feature_support	
Foc_CPLCP1	334	16.2	19.8	6.3	10.5	8.4	4.2	20.4	32.5	13.8	26	16	0	3	1	6	strong_CPLCP_feature_support	
Foc_CPLCP10	271	8.9	13.3	8.5	7.0	10.3	10.3	21.4	27.5	21.2	12	8	0	5	1	6	strong_CPLCP_feature_support	
Foc_CPLCP11	655	15.3	12.1	5.3	5.2	4.9	7.0	24.4	30.0	6.2	27	17	0	2	0	6	strong_CPLCP_feature_support	
Foc_CPLCP12	241	14.9	23.7	2.5	5.0	6.2	9.5	15.8	21.2	8.8	24	5	0	2	0	5	strong_CPLCP_feature_support	
Foc_CPLCP13	765	14.5	13.2	4.3	2.9	11.2	6.3	15.8	20.0	28.8	49	6	0	10	2	5	strong_CPLCP_feature_support	
Foc_CPLCP14	478	6.9	8.4	6.7	3.3	2.7	17.4	30.3	33.8	0.0	14	8	0	2	0	4	moderate_CPLCP_feature_support	
Foc_CPLCP15	268	16.0	15.3	6.3	3.4	3.4	6.7	22.0	26.2	6.2	20	8	0	1	0	6	strong_CPLCP_feature_support	
Foc_CPLCP16	437	7.3	8.9	6.9	3.7	2.7	15.8	29.7	36.2	0.0	14	8	0	1	0	4	moderate_CPLCP_feature_support	
Foc_CPLCP2	286	16.8	22.7	8.0	10.1	9.1	4.9	15.7	28.8	10.0	28	15	0	3	3	6	strong_CPLCP_feature_support	
Foc_CPLCP3	294	13.3	17.0	5.8	4.8	7.1	15.3	13.9	21.2	8.8	18	9	0	2	0	5	strong_CPLCP_feature_support	
Foc_CPLCP4	448	11.8	10.7	6.9	2.7	9.6	9.2	20.1	30.0	7.5	21	2	0	5	1	6	strong_CPLCP_feature_support	
Foc_CPLCP5	209	12.9	14.8	10.0	8.6	9.6	7.7	20.1	25.0	13.8	11	9	0	3	1	6	strong_CPLCP_feature_support	
Foc_CPLCP6	240	14.2	20.0	2.9	5.0	12.5	5.8	17.1	30.0	11.2	20	3	0	4	0	6	strong_CPLCP_feature_support	
Foc_CPLCP7	425	14.8	12.9	4.2	3.1	8.2	8.2	25.2	15.0	8.8	19	6	0	6	1	5	strong_CPLCP_feature_support	
Foc_CPLCP8	233	17.6	18.0	6.0	6.4	5.6	9.9	17.6	18.8	10.0	16	6	0	0	1	4	moderate_CPLCP_feature_support	
Foc_CPLCP9	223	11.7	17.9	8.1	7.6	8.5	9.4	16.6	20.0	11.2	15	7	0	2	0	5	strong_CPLCP_feature_support	
Foc_RR-1_1	138	7.2	5.8	2.2	3.6	2.9	8.0	40.6	36.2	2.5	1	0	0	0	0	1	weak_CPLCP_feature_support	
Foc_RR-1_10	229	15.3	3.5	8.3	1.7	1.3	7.0	37.6	37.5	1.2	0	0	0	0	0	2	weak_CPLCP_feature_support	
Foc_RR-1_11	123	3.3	5.7	8.9	6.5	4.1	11.4	39.0	40.0	3.8	0	0	0	0	0	1	weak_CPLCP_feature_support	
Foc_RR-1_12	284	6.7	15.8	5.6	4.2	3.9	3.5	37.0	40.0	1.2	6	0	0	1	0	3	moderate_CPLCP_feature_support	
Foc_RR-1_13	192	6.2	7.8	4.2	6.2	4.2	5.7	31.8	26.2	3.8	3	0	0	1	0	2	weak_CPLCP_feature_support	
Foc_RR-1_14	199	8.5	7.0	7.5	7.0	2.0	4.5	39.2	40.0	1.2	2	0	0	0	0	2	weak_CPLCP_feature_support	
Foc_RR-1_15	192	6.8	6.2	4.2	6.2	4.2	5.7	31.8	27.5	3.8	3	0	0	1	0	2	weak_CPLCP_feature_support	
Foc_RR-1_16	173	7.5	5.8	11.0	1.7	0.6	6.4	35.8	38.8	1.2	0	3	0	0	0	2	weak_CPLCP_feature_support	
Foc_RR-1_17	476	7.6	3.8	4.0	1.3	0.6	7.4	49.2	26.2	0.0	2	0	0	0	0	1	weak_CPLCP_feature_support	
Foc_RR-1_18	401	8.2	3.7	1.7	4.0	1.2	8.7	29.7	23.8	0.0	1	0	0	0	0	1	weak_CPLCP_feature_support	
Foc_RR-1_19	99	4.0	7.1	3.0	0.0	3.0	7.1	33.3	33.8	3.8	1	0	0	0	0	1	weak_CPLCP_feature_support	
Foc_RR-1_2	851	9.5	6.9	3.3	3.9	2.5	14.9	35.3	25.0	3.8	4	0	0	1	0	3	moderate_CPLCP_feature_support	
Foc_RR-1_20	159	10.1	7.5	3.1	3.1	1.3	6.9	37.7	37.5	2.5	2	0	0	0	0	2	weak_CPLCP_feature_support	
Foc_RR-1_21	380	6.8	9.7	7.9	5.3	0.8	3.2	31.8	28.8	1.2	4	2	0	0	0	2	weak_CPLCP_feature_support	
Foc_RR-1_22	309	9.7	6.8	6.5	1.9	5.2	4.2	20.4	12.5	7.5	5	0	0	1	0	4	moderate_CPLCP_feature_support	
Foc_RR-1_23	182	8.2	3.3	3.8	5.5	3.3	13.7	34.6	40.0	3.8	0	0	0	0	0	2	weak_CPLCP_feature_support	
Foc_RR-1_24	153	5.9	10.5	5.2	2.6	5.2	9.8	26.8	30.0	5.0	3	0	0	2	1	3	moderate_CPLCP_feature_support	
Foc_RR-1_25	338	16.3	4.7	9.8	1.8	1.2	4.1	34.0	36.2	2.5	1	1	0	0	0	2	weak_CPLCP_feature_support	
Foc_RR-1_26	137	5.8	11.7	4.4	3.6	0.7	11.7	28.5	32.5	1.2	1	0	0	0	0	1	weak_CPLCP_feature_support	
Foc_RR-1_27	975	10.2	8.1	1.7	1.5	0.9	7.0	41.2	28.8	0.0	7	1	0	0	0	3	moderate_CPLCP_feature_support	
Foc_RR-1_28	378	13.8	4.8	4.8	1.9	1.6	7.7	32.0	35.0	3.8	4	0	0	0	0	2	weak_CPLCP_feature_support	
Foc_RR-1_29	188	9.6	4.3	2.7	2.1	3.2	6.9	34.6	37.5	3.8	2	0	0	0	0	2	weak_CPLCP_feature_support	
Foc_RR-1_3	123	4.1	8.1	4.1	2.4	0.8	13.0	38.2	42.5	1.2	0	0	0	0	0	1	weak_CPLCP_feature_support	
Foc_RR-1_4	96	4.2	7.3	6.2	6.2	3.1	10.4	41.7	38.8	3.8	0	0	0	0	0	1	weak_CPLCP_feature_support	
Foc_RR-1_5	152	9.9	2.0	2.6	2.6	1.3	8.6	34.9	36.2	2.5	0	0	0	0	0	2	weak_CPLCP_feature_support	
Foc_RR-1_6	137	8.0	8.0	4.4	2.9	1.5	8.0	37.2	40.0	2.5	0	0	0	0	0	2	weak_CPLCP_feature_support	
Foc_RR-1_7	157	5.7	7.6	5.1	1.3	1.3	7.6	43.3	40.0	2.5	0	0	0	0	0	1	weak_CPLCP_feature_support	
Foc_RR-1_8	231	8.7	7.8	9.5	3.0	2.2	5.2	35.1	33.8	2.5	1	1	0	0	0	2	weak_CPLCP_feature_support	
Foc_RR-1_9	154	4.5	7.8	4.5	5.2	4.5	7.1	34.4	30.0	1.2	2	0	0	1	0	2	weak_CPLCP_feature_support	
Foc_RR-2_1	437	9.8	3.0	7.8	1.6	2.1	22.4	33.9	28.8	2.5	0	0	0	1	5	3	moderate_CPLCP_feature_support	
Foc_RR-2_10	131	6.1	11.5	5.3	4.6	12.2	9.9	25.2	25.0	12.5	2	0	0	3	2	3	moderate_CPLCP_feature_support	
Foc_RR-2_11	223	13.9	5.8	13.0	3.1	10.3	5.4	30.9	28.8	10.0	1	0	0	2	0	4	moderate_CPLCP_feature_support	
Foc_RR-2_12	127	3.1	9.4	7.9	3.9	17.3	11.0	26.0	27.5	20.0	0	1	0	5	2	3	moderate_CPLCP_feature_support	
Foc_RR-2_13	123	7.3	8.1	4.1	4.9	8.9	8.1	30.9	30.0	11.2	1	0	0	0	0	2	weak_CPLCP_feature_support	
Foc_RR-2_14	218	6.0	6.9	8.3	4.1	7.8	6.0	30.7	26.2	5.0	2	0	0	2	0	3	moderate_CPLCP_feature_support	
Foc_RR-2_15	129	3.1	6.2	7.8	6.2	14.7	10.9	27.1	30.0	15.0	0	0	0	3	1	3	moderate_CPLCP_feature_support	
Foc_RR-2_16	178	5.1	7.3	5.1	3.9	8.4	12.4	35.4	30.0	5.0	0	1	0	2	0	3	moderate_CPLCP_feature_support	
Foc_RR-2_17	203	16.3	5.4	5.9	3.0	0.0	27.1	22.7	12.5	0.0	0	1	0	0	3	1	weak_CPLCP_feature_support	
Foc_RR-2_18	183	4.9	7.1	14.2	0.5	0.0	12.6	30.6	27.5	0.0	0	0	0	0	0	1	weak_CPLCP_feature_support	
Foc_RR-2_19	116	6.9	7.8	6.0	2.6	6.0	11.2	21.6	21.2	3.8	0	0	0	1	0	1	weak_CPLCP_feature_support	
Foc_RR-2_2	252	7.1	4.0	8.7	2.4	2.4	8.7	34.5	26.2	1.2	2	1	0	0	0	1	weak_CPLCP_feature_support	
Foc_RR-2_20	340	6.8	6.5	4.7	1.2	0.9	7.6	43.5	33.8	0.0	3	0	0	0	0	1	weak_CPLCP_feature_support	
Foc_RR-2_21	389	14.7	5.7	2.3	5.4	8.5	9.0	27.0	27.5	7.5	1	1	0	5	0	4	moderate_CPLCP_feature_support	
Foc_RR-2_22	252	14.3	11.1	9.9	2.0	0.4	7.1	29.8	30.0	0.0	1	7	0	0	0	3	moderate_CPLCP_feature_support	
Foc_RR-2_23	487	7.2	2.1	6.0	0.8	4.5	20.7	37.4	28.8	3.8	2	2	0	3	0	3	moderate_CPLCP_feature_support	
Foc_RR-2_24	553	14.6	4.9	3.3	5.1	4.7	9.6	29.1	28.8	7.5	5	2	0	1	0	6	strong_CPLCP_feature_support	
Foc_RR-2_25	1203	13.5	5.2	3.0	2.8	1.2	12.6	34.5	38.8	5.0	7	1	0	1	0	5	strong_CPLCP_feature_support	
Foc_RR-2_26	95	5.3	11.6	6.3	6.3	0.0	9.5	29.5	28.8	0.0	0	1	0	0	0	1	weak_CPLCP_feature_support	
Foc_RR-2_27	514	10.7	6.6	4.3	1.6	1.6	4.9	40.1	30.0	2.5	4	3	0	1	0	4	moderate_CPLCP_feature_support	
Foc_RR-2_28	141	6.4	9.9	3.5	2.8	6.4	5.0	28.4	27.5	7.5	1	1	0	0	0	2	weak_CPLCP_feature_support	
Foc_RR-2_29	333	11.4	8.1	4.5	2.7	3.3	5.7	28.5	30.0	2.5	2	0	0	1	0	3	moderate_CPLCP_feature_support	
Foc_RR-2_3	526	11.4	8.6	4.0	4.8	5.1	5.5	32.9	28.8	11.2	5	2	0	3	0	6	strong_CPLCP_feature_support	
Foc_RR-2_30	574	7.8	8.7	5.6	1.4	3.0	7.8	31.2	26.2	2.5	5	2	0	2	0	4	moderate_CPLCP_feature_support	
Foc_RR-2_4	219	10.0	14.6	9.1	3.7	3.7	5.0	18.7	5.0	5.0	11	0	0	0	0	3	moderate_CPLCP_feature_support	
Foc_RR-2_5	205	10.2	14.6	5.4	1.0	3.4	6.3	30.2	37.5	3.8	4	1	0	0	0	2	weak_CPLCP_feature_support	
Foc_RR-2_6	208	5.8	8.2	8.2	0.5	2.9	17.8	25.0	28.8	2.5	2	0	0	0	0	1	weak_CPLCP_feature_support	
Foc_RR-2_7	320	5.9	10.3	1.6	1.9	4.7	5.3	42.5	32.5	0.0	3	0	0	2	0	2	weak_CPLCP_feature_support	
Foc_RR-2_8	887	10.8	2.7	4.8	1.1	1.2	20.5	34.8	30.0	0.0	1	0	0	1	0	3	moderate_CPLCP_feature_support	
Foc_RR-2_9	116	2.6	12.9	8.6	4.3	11.2	11.2	26.7	27.5	12.5	1	0	0	2	1	3	moderate_CPLCP_feature_support	
Foc_RR-NC_1	258	14.0	4.3	9.3	2.3	1.9	10.1	31.4	37.5	2.5	1	2	0	0	0	3	moderate_CPLCP_feature_support	
Foc_RR-NC_2	489	6.3	14.7	4.3	3.1	4.1	6.1	27.4	26.2	5.0	8	0	0	2	0	4	moderate_CPLCP_feature_support	
Foc_RR-NC_3	93	2.2	7.5	5.4	8.6	3.2	9.7	31.2	35.0	2.5	0	1	0	0	0	1	weak_CPLCP_feature_support	
Foc_RR-NC_4	289	8.7	8.0	4.5	0.7	4.5	6.9	32.9	22.5	7.5	3	1	0	1	0	3	moderate_CPLCP_feature_support	
Foc_RR-NC_5	337	14.8	8.3	2.4	3.3	0.6	3.3	34.4	36.2	0.0	4	1	0	0	0	2	weak_CPLCP_feature_support	
Foc_RR-NC_6	288	10.8	12.5	4.5	1.7	3.5	6.6	17.0	15.0	6.2	14	0	0	1	0	4	moderate_CPLCP_feature_support	
Foc_RR-NC_7	83	8.4	7.2	12.0	2.4	1.2	10.8	32.5	33.8	1.2	0	1	0	0	0	2	weak_CPLCP_feature_support	
Foc_RR-NC_8	1019	17.6	2.0	5.4	2.6	1.7	14.7	25.6	22.5	2.5	2	0	0	0	2	1	weak_CPLCP_feature_support	
Foc_RR-NC_9	393	8.9	5.3	1.3	2.3	2.0	4.8	42.2	25.0	2.5	2	0	0	1	0	3	moderate_CPLCP_feature_support	
Foc_TWDL1	340	8.5	2.6	5.0	4.4	1.8	27.1	30.9	35.0	0.0	0	0	0	0	5	2	weak_CPLCP_feature_support	
Foc_TWDL10	176	8.0	2.8	4.0	2.8	4.0	21.6	27.8	18.8	3.8	0	0	0	1	1	1	weak_CPLCP_feature_support	
Foc_TWDL2	191	7.3	6.3	3.7	4.7	1.6	34.0	21.5	32.5	0.0	0	1	0	0	2	1	weak_CPLCP_feature_support	
Foc_TWDL3	380	8.9	2.9	5.0	2.4	3.2	38.7	21.3	13.8	2.5	1	2	0	0	16	2	weak_CPLCP_feature_support	
Foc_TWDL4	665	9.0	5.0	6.2	2.1	6.9	11.9	35.8	26.2	6.2	2	1	0	11	1	4	moderate_CPLCP_feature_support	
Foc_TWDL5	239	17.6	5.4	5.9	4.6	2.5	17.6	24.7	20.0	0.0	1	0	0	1	2	2	weak_CPLCP_feature_support	
Foc_TWDL6	231	17.7	6.1	6.1	6.1	2.6	5.2	29.4	25.0	1.2	0	0	0	1	0	3	moderate_CPLCP_feature_support	
Foc_TWDL7	264	12.5	11.7	5.7	4.9	1.5	6.4	29.9	23.8	0.0	2	0	0	1	0	2	weak_CPLCP_feature_support	
Foc_TWDL8	128	12.5	4.7	5.5	5.5	0.8	5.5	35.9	38.8	0.0	0	1	0	0	0	2	weak_CPLCP_feature_support	
Foc_TWDL9	415	10.1	7.2	2.7	4.3	1.9	3.6	36.9	31.2	2.5	2	1	0	0	0	2	weak_CPLCP_feature_support	
Har_LCP17	141	9.9	12.1	9.2	5.0	2.1	7.8	27.0	32.5	2.5	4	0	0	0	0	2	weak_CPLCP_feature_support	
Har_SgAbd5	119	3.4	10.1	5.0	3.4	0.8	9.2	33.6	41.2	1.2	1	0	0	0	0	1	weak_CPLCP_feature_support	
Hvi_CP3L	170	5.9	1.2	7.6	4.1	1.2	12.4	34.1	36.2	1.2	0	1	0	0	0	1	weak_CPLCP_feature_support	
Iri_ACP10.9	102	6.9	4.9	7.8	4.9	2.0	5.9	44.1	48.8	1.2	0	1	0	0	0	1	weak_CPLCP_feature_support	
Iri_ACP16.8	161	10.6	8.1	5.6	3.1	4.3	5.0	37.9	50.0	8.8	3	1	0	1	0	4	moderate_CPLCP_feature_support	
Isc_EEC00993.1	163	6.1	10.4	2.5	4.3	0.6	6.7	31.9	31.2	0.0	0	0	0	0	0	1	weak_CPLCP_feature_support	
Isc_EEC01924.1	149	6.0	12.8	6.0	2.7	5.4	11.4	26.2	32.5	3.8	2	1	0	1	1	2	weak_CPLCP_feature_support	
Isc_EEC01927.1	170	7.6	8.2	7.6	4.1	2.4	14.7	24.7	18.8	1.2	3	1	0	1	1	1	weak_CPLCP_feature_support	
Isc_EEC01928.1	162	5.6	9.9	9.3	3.7	6.2	12.3	22.8	26.2	8.8	3	1	0	2	1	3	moderate_CPLCP_feature_support	
Isc_EEC03470.1	123	6.5	6.5	5.7	3.3	3.3	11.4	36.6	35.0	5.0	0	1	0	0	0	2	weak_CPLCP_feature_support	
Isc_EEC03471.1	112	8.0	8.0	6.2	3.6	3.6	10.7	38.4	37.5	5.0	0	1	0	0	0	3	moderate_CPLCP_feature_support	
Isc_EEC04043.1	159	8.8	12.6	4.4	1.9	0.0	9.4	37.7	37.5	0.0	1	1	0	0	0	2	weak_CPLCP_feature_support	
Isc_EEC04044.1	194	5.7	7.2	3.6	2.6	3.1	12.9	35.6	40.0	6.2	1	0	0	1	1	3	moderate_CPLCP_feature_support	
Isc_EEC04237.1	246	6.9	7.3	2.4	5.3	1.2	7.3	30.1	30.0	0.0	1	0	0	0	0	1	weak_CPLCP_feature_support	
Isc_EEC04674.1	161	7.5	9.3	5.0	1.9	1.2	7.5	37.3	32.5	2.5	1	1	0	0	0	1	weak_CPLCP_feature_support	
Isc_EEC04675.1	166	3.0	2.4	7.2	1.2	1.8	38.6	25.3	46.2	3.8	0	0	0	0	3	1	weak_CPLCP_feature_support	
Isc_EEC07075.1	196	4.1	5.6	3.6	3.6	2.0	7.1	33.7	28.8	2.5	0	1	0	0	0	1	weak_CPLCP_feature_support	
Isc_EEC07402.1	135	5.9	8.9	5.2	5.2	0.7	5.9	34.1	31.2	0.0	0	0	0	0	0	1	weak_CPLCP_feature_support	
Isc_EEC08503.1	117	6.8	5.1	4.3	1.7	1.7	10.3	39.3	45.0	0.0	0	1	0	0	0	1	weak_CPLCP_feature_support	
Isc_EEC09165.1	114	6.1	4.4	6.1	2.6	2.6	12.3	39.5	41.2	1.2	0	1	0	0	0	1	weak_CPLCP_feature_support	
Isc_EEC09166.1	122	5.7	5.7	5.7	2.5	2.5	10.7	34.4	32.5	3.8	0	1	0	0	0	1	weak_CPLCP_feature_support	
Isc_EEC09495.1	101	5.9	7.9	11.9	4.0	6.9	17.8	18.8	21.2	7.5	1	1	0	0	1	1	weak_CPLCP_feature_support	
Isc_EEC11064.1	94	7.4	6.4	5.3	4.3	5.3	24.5	18.1	21.2	5.0	1	0	0	0	2	1	weak_CPLCP_feature_support	
Isc_EEC11084.1	712	5.3	8.0	5.6	3.4	3.4	11.9	27.0	21.2	3.8	5	2	0	2	2	3	moderate_CPLCP_feature_support	
Isc_EEC12627.1	523	12.8	5.0	4.2	3.1	2.1	6.9	35.2	21.2	1.2	0	1	0	0	0	1	weak_CPLCP_feature_support	
Isc_EEC14149.1	374	10.4	11.0	3.5	2.7	1.9	10.7	22.2	12.5	0.0	5	2	0	0	0	3	moderate_CPLCP_feature_support	
Isc_EEC17151.1	325	11.7	3.7	3.4	2.5	3.1	8.0	32.3	33.8	0.0	0	0	0	0	0	2	weak_CPLCP_feature_support	
Lmi_ACP7	147	8.8	10.9	8.8	2.7	4.8	6.1	21.1	25.0	6.2	2	0	0	0	0	3	moderate_CPLCP_feature_support	
Lmi_ATX63079	205	18.5	3.9	8.8	2.0	1.0	6.3	34.1	37.5	1.2	1	0	0	0	0	2	weak_CPLCP_feature_support	
Lmi_Abd-1	193	16.6	7.3	3.1	2.1	1.6	6.2	30.1	22.5	2.5	5	0	0	0	0	2	weak_CPLCP_feature_support	
Lmi_Abd-2	152	12.5	5.3	8.6	0.7	0.7	6.6	35.5	36.2	1.2	0	0	0	0	0	2	weak_CPLCP_feature_support	
Lmi_Abd-3	123	8.9	7.3	4.9	2.4	0.8	11.4	35.0	38.8	1.2	2	0	0	0	0	2	weak_CPLCP_feature_support	
Lmi_Abd-4	134	11.9	6.0	4.5	3.7	0.7	9.0	32.8	37.5	1.2	0	0	0	0	0	2	weak_CPLCP_feature_support	
Lmi_Abd-5	100	2.0	10.0	6.0	5.0	0.0	10.0	38.0	36.2	0.0	0	0	0	0	0	1	weak_CPLCP_feature_support	
Lmi_Abd-6	100	3.0	7.0	3.0	6.0	0.0	11.0	36.0	32.5	0.0	0	0	0	0	0	1	weak_CPLCP_feature_support	
Lmi_Abd-8	161	15.5	1.9	4.3	1.2	1.9	9.3	31.7	36.2	3.8	0	0	0	0	0	2	weak_CPLCP_feature_support	
Lmi_Abd-9	145	11.0	13.8	3.4	0.0	0.0	9.7	28.3	32.5	0.0	3	0	0	0	0	2	weak_CPLCP_feature_support	
Lmi_CDA1	535	5.8	6.4	3.0	5.4	2.8	5.4	34.8	30.0	1.2	0	2	0	2	0	3	moderate_CPLCP_feature_support	
Lmi_CDA2	541	6.5	5.2	2.4	3.9	2.2	6.3	35.7	38.8	0.0	2	3	0	1	0	3	moderate_CPLCP_feature_support	
Lmi_CP	359	7.8	9.2	4.5	1.9	3.3	9.5	32.6	32.5	0.0	3	1	0	1	0	2	weak_CPLCP_feature_support	
Lmi_CP4	113	4.4	11.5	8.8	3.5	4.4	15.9	31.0	31.2	6.2	0	1	0	1	1	3	moderate_CPLCP_feature_support	
